time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_JkLD2c).X,6_rod(payload_bars compound_JkLD2c).Y,6_rod(payload_bars compound_JkLD2c).Z,6_rod(payload_bars compound_JkLD2c).Euler1,6_rod(payload_bars compound_JkLD2c).Euler2,6_rod(payload_bars compound_JkLD2c).Euler3,6_rod(payload_bars compound_JkLD2c).mass,7_rod(payload_bars compound_JkLD2c).X,7_rod(payload_bars compound_JkLD2c).Y,7_rod(payload_bars compound_JkLD2c).Z,7_rod(payload_bars compound_JkLD2c).Euler1,7_rod(payload_bars compound_JkLD2c).Euler2,7_rod(payload_bars compound_JkLD2c).Euler3,7_rod(payload_bars compound_JkLD2c).mass,8_rod(payload_bars compound_JkLD2c).X,8_rod(payload_bars compound_JkLD2c).Y,8_rod(payload_bars compound_JkLD2c).Z,8_rod(payload_bars compound_JkLD2c).Euler1,8_rod(payload_bars compound_JkLD2c).Euler2,8_rod(payload_bars compound_JkLD2c).Euler3,8_rod(payload_bars compound_JkLD2c).mass,9_rod(payload_bars compound_JkLD2c).X,9_rod(payload_bars compound_JkLD2c).Y,9_rod(payload_bars compound_JkLD2c).Z,9_rod(payload_bars compound_JkLD2c).Euler1,9_rod(payload_bars compound_JkLD2c).Euler2,9_rod(payload_bars compound_JkLD2c).Euler3,9_rod(payload_bars compound_JkLD2c).mass,10_rod(payload_bars compound_JkLD2c).X,10_rod(payload_bars compound_JkLD2c).Y,10_rod(payload_bars compound_JkLD2c).Z,10_rod(payload_bars compound_JkLD2c).Euler1,10_rod(payload_bars compound_JkLD2c).Euler2,10_rod(payload_bars compound_JkLD2c).Euler3,10_rod(payload_bars compound_JkLD2c).mass,
3.5956,-1.36563,4.49639,26.676,0.39491,0.761289,2.50418,0.199491,3.57742,5.53616,21.9695,0.281592,0.678202,2.50694,0.199491,2.10567,5.03469,24.2031,0.272185,0.697244,-2.18091,0.199491,0.598187,7.45985,22.6779,0.320573,0.742191,-2.22824,0.199491,1.55858,7.56833,24.1506,0.115147,-0.842609,-1.49812,0.199645,-0.0475654,4.48272,22.6541,0.16266,-0.820706,-1.49055,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6057,-1.36926,4.49976,26.6866,0.393921,0.765359,2.50507,0.199491,3.58701,5.54799,21.9493,0.265259,0.698936,2.49837,0.199491,2.11235,5.02956,24.2049,0.281317,0.702949,-2.17329,0.199491,0.581266,7.48297,22.6711,0.271163,0.713876,-2.25981,0.199491,1.5647,7.58312,24.1526,0.093935,-0.840822,-1.48061,0.199645,-0.0556037,4.48431,22.6464,0.149711,-0.817438,-1.48089,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6158,-1.37297,4.50368,26.6984,0.395959,0.76661,2.50823,0.199491,3.59884,5.56099,21.9281,0.290522,0.676048,2.51669,0.199491,2.1199,5.02232,24.2084,0.294549,0.710416,-2.16239,0.199491,0.562578,7.50934,22.6648,0.315037,0.740927,-2.22911,0.199491,1.57208,7.60018,24.1576,0.0977245,-0.840669,-1.48165,0.199645,-0.063136,4.48628,22.6381,0.168135,-0.815863,-1.49417,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6259,-1.3766,4.5079,26.7105,0.394255,0.771739,2.50891,0.199491,3.61208,5.57429,21.9067,0.27892,0.691871,2.512,0.199491,2.12757,5.01377,24.2133,0.301623,0.714207,-2.15517,0.199491,0.543582,7.53769,22.6594,0.308711,0.737814,-2.23164,0.199491,1.58005,7.61762,24.1648,0.109167,-0.841315,-1.48826,0.199645,-0.0701513,4.48903,22.6294,0.137908,-0.811391,-1.47211,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.636,-1.38015,4.51197,26.7225,0.390743,0.778661,2.50828,0.199491,3.62601,5.58737,21.8866,0.269452,0.705254,2.50875,0.199491,2.13572,5.00413,24.2191,0.303235,0.714997,-2.15127,0.199491,0.525379,7.5665,22.655,0.267357,0.713391,-2.25736,0.199491,1.58862,7.63487,24.173,0.0808248,-0.839803,-1.46516,0.199645,-0.0768763,4.49172,22.6216,0.130888,-0.808623,-1.46672,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6461,-1.38316,4.51604,26.7338,0.387578,0.784928,2.5078,0.199491,3.63999,5.59994,21.8683,0.293313,0.682788,2.52689,0.199491,2.14339,4.9941,24.2255,0.304125,0.715184,-2.1478,0.199491,0.508455,7.59392,22.652,0.309414,0.738418,-2.22762,0.199491,1.59684,7.6515,24.1828,0.0953499,-0.841225,-1.47415,0.199645,-0.0823128,4.49458,22.6141,0.151258,-0.807889,-1.48123,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6562,-1.38568,4.51998,26.7442,0.383646,0.791612,2.50666,0.199491,3.65301,5.61114,21.8526,0.287835,0.691327,2.52632,0.199491,2.15035,4.98399,24.2323,0.302334,0.713828,-2.14613,0.199491,0.493603,7.61948,22.6503,0.317363,0.742618,-2.22042,0.199491,1.60449,7.66629,24.1934,0.0990968,-0.842093,-1.47529,0.199645,-0.0869041,4.49801,22.6076,0.124842,-0.804271,-1.46194,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6663,-1.38782,4.52366,26.7535,0.37982,0.797868,2.50544,0.199491,3.66491,5.62073,21.8402,0.271854,0.710733,2.51879,0.199491,2.15649,4.97414,24.2393,0.304272,0.714204,-2.14213,0.199491,0.481564,7.64223,22.6507,0.268208,0.713429,-2.2515,0.199491,1.61161,7.67918,24.2041,0.0713699,-0.84087,-1.45313,0.199645,-0.0905864,4.50157,22.603,0.106668,-0.801414,-1.44861,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6764,-1.38921,4.5272,26.7615,0.379264,0.800406,2.50638,0.199491,3.67496,5.62857,21.8313,0.289888,0.693021,2.53308,0.199491,2.16143,4.96475,24.2464,0.31299,0.717732,-2.13385,0.199491,0.472581,7.66129,22.6527,0.286679,0.723986,-2.23773,0.199491,1.61762,7.68996,24.2153,0.0846183,-0.842638,-1.46189,0.199645,-0.0928779,4.50547,22.5999,0.130797,-0.802328,-1.4657,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6865,-1.38988,4.53057,26.7681,0.379299,0.801861,2.5076,0.199491,3.68306,5.63448,21.8266,0.298884,0.684076,2.54128,0.199491,2.16496,4.95618,24.2534,0.322253,0.721277,-2.12547,0.199491,0.466918,7.67634,22.6566,0.325852,0.745437,-2.20984,0.199491,1.62243,7.69795,24.2265,0.0922882,-0.844017,-1.46681,0.199645,-0.0938081,4.50991,22.5984,0.124338,-0.801235,-1.46084,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6966,-1.38994,4.53347,26.7729,0.376867,0.805221,2.50683,0.199491,3.68938,5.63844,21.8259,0.280251,0.705514,2.53162,0.199491,2.16724,4.94845,24.2602,0.333653,0.725561,-2.11594,0.199491,0.465086,7.68681,22.663,0.288584,0.723359,-2.23336,0.199491,1.62619,7.703,24.237,0.065238,-0.842931,-1.44594,0.199645,-0.0935304,4.51465,22.5989,0.0924075,-0.798359,-1.43767,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7067,-1.38919,4.53585,26.7756,0.374559,0.807791,2.50587,0.199491,3.69371,5.64027,21.8292,0.282005,0.703943,2.53478,0.199491,2.16823,4.9415,24.2667,0.341822,0.728081,-2.10883,0.199491,0.467133,7.69249,22.6711,0.265995,0.708624,-2.24687,0.199491,1.62848,7.70525,24.2472,0.0703132,-0.844401,-1.44936,0.199645,-0.0915994,4.51939,22.6012,0.10377,-0.79973,-1.44552,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7168,-1.38808,4.5375,26.7767,0.365578,0.816325,2.49983,0.199491,3.69726,5.63839,21.8369,0.302537,0.680134,2.5493,0.199491,2.16859,4.93561,24.2727,0.329928,0.721286,-2.11543,0.199491,0.47115,7.69269,22.6802,0.310316,0.73334,-2.21644,0.199491,1.62983,7.70395,24.2572,0.0855355,-0.846775,-1.46083,0.199645,-0.089089,4.52041,22.6044,0.0983684,-0.799987,-1.44167,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7269,-1.3874,4.53706,26.7754,0.361317,0.819911,2.49654,0.199491,3.69933,5.63145,21.8473,0.294906,0.686173,2.54544,0.199491,2.16699,4.92996,24.2795,0.335125,0.722086,-2.11082,0.199491,0.475995,7.68798,22.6877,0.319713,0.737179,-2.20941,0.199491,1.63081,7.69755,24.2659,0.0629867,-0.846759,-1.44437,0.199645,-0.0853002,4.51867,22.6088,0.0709236,-0.798553,-1.42227,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.737,-1.38675,4.53509,26.7719,0.362597,0.81785,2.49678,0.199491,3.69992,5.61984,21.8606,0.276679,0.702114,2.53406,0.199491,2.1633,4.92513,24.2863,0.349986,0.726963,-2.10009,0.199491,0.482719,7.67925,22.6941,0.272264,0.70846,-2.24133,0.199491,1.63071,7.68821,24.2747,0.0543923,-0.848035,-1.43893,0.199645,-0.0789414,4.51457,22.615,0.100494,-0.803131,-1.44415,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7471,-1.38579,4.53207,26.7661,0.365209,0.81398,2.4976,0.199491,3.69881,5.60493,21.8779,0.28894,0.683098,2.54172,0.199491,2.15883,4.92113,24.2928,0.354126,0.726875,-2.09677,0.199491,0.492052,7.6664,22.7008,0.279846,0.711416,-2.23752,0.199491,1.62968,7.67636,24.2832,0.0879978,-0.85282,-1.46566,0.199645,-0.0709711,4.50913,22.6228,0.121123,-0.807225,-1.45968,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7572,-1.38411,4.52887,26.758,0.367373,0.81001,2.49794,0.199491,3.69645,5.58909,21.8989,0.29346,0.672174,2.54418,0.199491,2.15304,4.91811,24.299,0.348195,0.722108,-2.10052,0.199491,0.504822,7.64845,22.7097,0.318101,0.731508,-2.21291,0.199491,1.62734,7.66117,24.2906,0.0737188,-0.854207,-1.45635,0.199645,-0.0617071,4.50426,22.6312,0.10171,-0.808288,-1.44643,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7673,-1.38181,4.52583,26.748,0.37153,0.803724,2.49966,0.199491,3.69276,5.57262,21.9235,0.273739,0.688986,2.53145,0.199491,2.14681,4.91577,24.3045,0.327827,0.710574,-2.11395,0.199491,0.521864,7.62611,22.7218,0.283355,0.709177,-2.23609,0.199491,1.6237,7.64358,24.297,0.0572171,-0.855433,-1.44539,0.199645,-0.0522187,4.49975,22.6405,0.104733,-0.811792,-1.44909,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7774,-1.37812,4.5226,26.737,0.364909,0.806827,2.49345,0.199491,3.68714,5.55539,21.9512,0.281489,0.674861,2.53592,0.199491,2.13983,4.91411,24.3099,0.307588,0.698642,-2.1273,0.199491,0.542399,7.60092,22.7358,0.274813,0.701463,-2.24213,0.199491,1.6191,7.6248,24.3035,0.0848037,-0.859945,-1.46793,0.199645,-0.0408626,4.49658,22.6518,0.125553,-0.817006,-1.46458,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7875,-1.37393,4.51952,26.7254,0.357282,0.810571,2.48651,0.199491,3.68059,5.53609,21.9813,0.290812,0.658066,2.54095,0.199491,2.13224,4.91301,24.3152,0.291759,0.688462,-2.13779,0.199491,0.563844,7.57342,22.7511,0.316185,0.723282,-2.21583,0.199491,1.61425,7.60451,24.3103,0.0667522,-0.861138,-1.4562,0.199645,-0.0288021,4.49297,22.6644,0.0920529,-0.817907,-1.44085,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7976,-1.37049,4.51604,26.7141,0.366041,0.799226,2.49125,0.199491,3.67332,5.51416,22.0118,0.271028,0.67338,2.52807,0.199491,2.12405,4.91132,24.3215,0.296499,0.688382,-2.13493,0.199491,0.585322,7.54444,22.7657,0.283651,0.702091,-2.2377,0.199491,1.60974,7.58204,24.3171,0.0655893,-0.863719,-1.4576,0.199645,-0.0175975,4.48738,22.6777,0.102469,-0.822633,-1.44931,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8077,-1.36713,4.51248,26.7033,0.372827,0.789663,2.4945,0.199491,3.66608,5.48994,22.0425,0.279179,0.65625,2.53234,0.199491,2.11576,4.90903,24.3285,0.312426,0.69376,-2.12475,0.199491,0.605469,7.51604,22.7792,0.28048,0.698199,-2.2407,0.199491,1.60582,7.55925,24.3253,0.0811512,-0.867462,-1.47216,0.199645,-0.00621407,4.47986,22.6915,0.130598,-0.828564,-1.47121,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8178,-1.3639,4.50886,26.6927,0.380636,0.779083,2.4984,0.199491,3.65975,5.46553,22.0723,0.277568,0.649524,2.53069,0.199491,2.10782,4.90574,24.3362,0.32636,0.697868,-2.11558,0.199491,0.624221,7.48988,22.7921,0.309635,0.713418,-2.22305,0.199491,1.60299,7.53719,24.3346,0.0624132,-0.869164,-1.4605,0.199645,0.00612699,4.4731,22.7052,0.107666,-0.83059,-1.45573,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8279,-1.36118,4.50589,26.6822,0.39057,0.766475,2.5039,0.199491,3.65649,5.44345,22.1002,0.262266,0.658739,2.5212,0.199491,2.10098,4.90098,24.3448,0.323891,0.693937,-2.11661,0.199491,0.642704,7.46677,22.8054,0.266958,0.685294,-2.25137,0.199491,1.6011,7.51731,24.3451,0.0817531,-0.873766,-1.4776,0.199645,0.0180449,4.46664,22.7176,0.138789,-0.836582,-1.48002,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.838,-1.3586,4.50375,26.6725,0.395594,0.758819,2.50621,0.199491,3.6568,5.42473,22.126,0.277271,0.634643,2.5307,0.199491,2.09633,4.8942,24.3544,0.296274,0.677546,-2.13303,0.199491,0.65928,7.44808,22.8187,0.30286,0.704214,-2.2285,0.199491,1.60089,7.50034,24.3572,0.0640243,-0.876286,-1.46578,0.199645,0.0297689,4.46138,22.7273,0.122847,-0.839264,-1.46922,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8481,-1.35626,4.50287,26.6648,0.394961,0.757315,2.50508,0.199491,3.66115,5.40964,22.1476,0.260908,0.646712,2.52211,0.199491,2.09293,4.88522,24.3655,0.266362,0.659108,-2.14987,0.199491,0.673434,7.43554,22.832,0.277326,0.685687,-2.24436,0.199491,1.60266,7.4868,24.3714,0.0736362,-0.880867,-1.47435,0.199645,0.0412646,4.45804,22.7353,0.12628,-0.842697,-1.47282,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8582,-1.35491,4.50345,26.6607,0.400608,0.750283,2.50879,0.199491,3.6691,5.39687,22.1652,0.270721,0.629742,2.52995,0.199491,2.09196,4.87341,24.3783,0.245732,0.645172,-2.15978,0.199491,0.68372,7.43055,22.8445,0.28666,0.688653,-2.23768,0.199491,1.60733,7.47809,24.3885,0.0621637,-0.884,-1.46653,0.199645,0.0507566,4.45479,22.7421,0.122287,-0.845242,-1.47084,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8683,-1.35436,4.50583,26.6612,0.407951,0.742383,2.5143,0.199491,3.6801,5.38581,22.1775,0.26285,0.633316,2.52812,0.199491,2.09254,4.85861,24.3932,0.249538,0.644481,-2.15394,0.199491,0.688904,7.43307,22.8555,0.286716,0.68647,-2.23628,0.199491,1.61459,7.47297,24.4086,0.0648002,-0.887889,-1.46945,0.199645,0.0587953,4.45285,22.7476,0.116189,-0.846571,-1.4677,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8784,-1.35424,4.50985,26.6662,0.416057,0.734455,2.52094,0.199491,3.69458,5.37719,22.1848,0.261777,0.630075,2.53117,0.199491,2.09525,4.84096,24.4098,0.269676,0.652523,-2.13738,0.199491,0.690419,7.4428,22.8658,0.269885,0.674422,-2.24494,0.199491,1.62454,7.47193,24.4315,0.0576,-0.890845,-1.46456,0.199645,0.0644836,4.45125,22.752,0.117236,-0.847684,-1.46988,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8885,-1.35416,4.51555,26.6741,0.4193,0.732192,2.52491,0.199491,3.7123,5.37204,22.1885,0.265352,0.622651,2.53773,0.199491,2.10031,4.82109,24.4272,0.284791,0.657729,-2.12318,0.199491,0.689139,7.45872,22.8764,0.291645,0.686177,-2.22863,0.199491,1.63683,7.4751,24.4565,0.0526223,-0.89379,-1.46097,0.199645,0.0691121,4.45169,22.7548,0.104967,-0.847227,-1.462,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8986,-1.35379,4.52274,26.6838,0.420031,0.732839,2.52768,0.199491,3.73337,5.37129,22.1887,0.25575,0.631802,2.53723,0.199491,2.10664,4.79981,24.445,0.290245,0.657938,-2.11454,0.199491,0.687341,7.47993,22.8872,0.257347,0.663408,-2.24673,0.199491,1.65044,7.4816,24.4829,0.049268,-0.896814,-1.45819,0.199645,0.072922,4.45436,22.7554,0.0947918,-0.846524,-1.45546,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9087,-1.35329,4.53075,26.6945,0.41645,0.738354,2.52786,0.199491,3.75688,5.37341,22.1871,0.269206,0.61447,2.55058,0.199491,2.11487,4.77768,24.4625,0.280298,0.650778,-2.11506,0.199491,0.684294,7.50482,22.8977,0.291163,0.682371,-2.22186,0.199491,1.66585,7.49087,24.5097,0.0349392,-0.898999,-1.44647,0.199645,0.0764116,4.45825,22.7545,0.0743555,-0.844697,-1.44105,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9188,-1.35272,4.53917,26.7059,0.413128,0.743717,2.52833,0.199491,3.78184,5.37665,22.1831,0.255758,0.629453,2.54831,0.199491,2.12346,4.75536,24.4797,0.272755,0.64494,-2.11402,0.199491,0.680729,7.53222,22.9068,0.256739,0.659906,-2.23944,0.199491,1.682,7.50116,24.5366,0.0374394,-0.902338,-1.44793,0.199645,0.0794429,4.4623,22.7523,0.0656447,-0.843568,-1.43547,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9289,-1.35239,4.54754,26.7177,0.41571,0.742821,2.53276,0.199491,3.80656,5.3789,22.1779,0.265926,0.615424,2.55958,0.199491,2.13243,4.73328,24.4963,0.273929,0.643686,-2.10772,0.199491,0.676104,7.56074,22.9137,0.273424,0.669106,-2.22574,0.199491,1.69918,7.51207,24.5629,0.0175228,-0.903664,-1.43207,0.199645,0.0822663,4.4658,22.75,0.0496076,-0.841533,-1.42467,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.939,-1.35179,4.55594,26.7293,0.420256,0.739592,2.53849,0.199491,3.83028,5.37988,22.172,0.259365,0.621399,2.56074,0.199491,2.14105,4.71234,24.5118,0.284651,0.64723,-2.09593,0.199491,0.671715,7.58864,22.9186,0.269063,0.665888,-2.22533,0.199491,1.71631,7.52232,24.588,0.0269292,-0.907063,-1.43966,0.199645,0.0849158,4.46863,22.7477,0.0466652,-0.840626,-1.42386,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9491,-1.35061,4.56422,26.7398,0.425579,0.735003,2.5446,0.199491,3.85237,5.38016,22.1664,0.256402,0.622915,2.5636,0.199491,2.14944,4.69326,24.5253,0.295681,0.651052,-2.08439,0.199491,0.66921,7.61415,22.9229,0.248208,0.652844,-2.23522,0.199491,1.73318,7.53147,24.6103,0.00921366,-0.907871,-1.42608,0.199645,0.0875197,4.47133,22.7453,0.0354597,-0.838942,-1.41694,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9592,-1.34819,4.57242,26.7483,0.425995,0.735121,2.54726,0.199491,3.87229,5.38037,22.1621,0.263359,0.612307,2.57172,0.199491,2.15773,4.6768,24.5364,0.295355,0.649939,-2.08038,0.199491,0.6698,7.63543,22.9271,0.276444,0.669772,-2.21498,0.199491,1.74913,7.53921,24.6289,0.0135286,-0.91022,-1.42998,0.199645,0.0908859,4.47478,22.7431,0.0298407,-0.837955,-1.41408,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9693,-1.34451,4.58033,26.7543,0.423257,0.737986,2.54756,0.199491,3.88961,5.38021,22.1593,0.250512,0.626896,2.56774,0.199491,2.16551,4.66366,24.5445,0.286143,0.645187,-2.08256,0.199491,0.674409,7.65161,22.9316,0.239557,0.647359,-2.23489,0.199491,1.7637,7.54476,24.643,0.00253819,-0.910819,-1.42195,0.199645,0.0948823,4.47856,22.7411,0.0178286,-0.836491,-1.40638,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9794,-1.33989,4.58751,26.7579,0.420494,0.740127,2.54747,0.199491,3.90348,5.37805,22.1581,0.262071,0.610334,2.57712,0.199491,2.17267,4.65398,24.5499,0.277954,0.641375,-2.08491,0.199491,0.682,7.66176,22.935,0.265242,0.663349,-2.21701,0.199491,1.77733,7.54788,24.652,-0.00102136,-0.911698,-1.42007,0.199645,0.0997042,4.48191,22.7401,0.0128003,-0.835957,-1.40397,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9895,-1.3346,4.59381,26.7593,0.424271,0.734217,2.55134,0.199491,3.91367,5.37273,22.1583,0.249592,0.623586,2.57148,0.199491,2.17893,4.6484,24.5529,0.274982,0.640495,-2.08508,0.199491,0.692228,7.66583,22.9361,0.25042,0.655341,-2.22464,0.199491,1.78947,7.54783,24.6562,-0.00232273,-0.912235,-1.4206,0.199645,0.10522,4.48368,22.74,0.00789035,-0.835617,-1.40194,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9996,-1.32881,4.59888,26.7582,0.432778,0.722037,2.55778,0.199491,3.92005,5.36396,22.16,0.253065,0.615564,2.57402,0.199491,2.184,4.64669,24.5532,0.28162,0.644538,-2.08039,0.199491,0.704966,7.66371,22.9349,0.24149,0.651344,-2.22965,0.199491,1.80067,7.54492,24.6548,-0.00562871,-0.912233,-1.42003,0.199645,0.111714,4.4839,22.7413,0.0100476,-0.836291,-1.40546,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.0097,-1.32194,4.60292,26.7536,0.435706,0.71529,2.56002,0.199491,3.92271,5.35249,22.1629,0.249756,0.615675,2.57171,0.199491,2.18826,4.64846,24.5501,0.283977,0.647004,-2.07909,0.199491,0.720639,7.65508,22.9316,0.261819,0.665391,-2.21734,0.199491,1.81026,7.53886,24.6483,0.00104584,-0.912736,-1.42778,0.199645,0.119395,4.48304,22.7429,0.00998455,-0.83699,-1.40741,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
