time,0_rod(payload_bars compound_7w2R63).X,0_rod(payload_bars compound_7w2R63).Y,0_rod(payload_bars compound_7w2R63).Z,0_rod(payload_bars compound_7w2R63).Euler1,0_rod(payload_bars compound_7w2R63).Euler2,0_rod(payload_bars compound_7w2R63).Euler3,0_rod(payload_bars compound_7w2R63).mass,1_rod(payload_bars compound_7w2R63).X,1_rod(payload_bars compound_7w2R63).Y,1_rod(payload_bars compound_7w2R63).Z,1_rod(payload_bars compound_7w2R63).Euler1,1_rod(payload_bars compound_7w2R63).Euler2,1_rod(payload_bars compound_7w2R63).Euler3,1_rod(payload_bars compound_7w2R63).mass,2_rod(payload_bars compound_7w2R63).X,2_rod(payload_bars compound_7w2R63).Y,2_rod(payload_bars compound_7w2R63).Z,2_rod(payload_bars compound_7w2R63).Euler1,2_rod(payload_bars compound_7w2R63).Euler2,2_rod(payload_bars compound_7w2R63).Euler3,2_rod(payload_bars compound_7w2R63).mass,3_rod(payload_bars compound_7w2R63).X,3_rod(payload_bars compound_7w2R63).Y,3_rod(payload_bars compound_7w2R63).Z,3_rod(payload_bars compound_7w2R63).Euler1,3_rod(payload_bars compound_7w2R63).Euler2,3_rod(payload_bars compound_7w2R63).Euler3,3_rod(payload_bars compound_7w2R63).mass,4_rod(payload_bars compound_7w2R63).X,4_rod(payload_bars compound_7w2R63).Y,4_rod(payload_bars compound_7w2R63).Z,4_rod(payload_bars compound_7w2R63).Euler1,4_rod(payload_bars compound_7w2R63).Euler2,4_rod(payload_bars compound_7w2R63).Euler3,4_rod(payload_bars compound_7w2R63).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
12.1099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87723,5.33768,2.62344,0.0150698,-0.104745,-2.42853,0.199491,2.41716,5.30556,3.1705,-0.0335807,-0.074337,-2.415,0.199491,-0.132618,4.81377,2.95039,-0.0179792,-0.0542161,-0.864272,0.199491,-0.0197082,6.94765,5.3202,0.00594737,-0.0933864,-0.85179,0.199491,-0.209643,5.12879,5.39688,-1.52255,0.728808,0.074272,0.199645,-0.931546,7.46218,2.29081,-1.50072,0.714353,0.116003,0.199491,
12.12,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87827,5.3373,2.62374,0.0153309,-0.10473,-2.42845,0.199491,2.41777,5.30481,3.17141,-0.0336356,-0.074184,-2.41477,0.199491,-0.132717,4.81381,2.95041,-0.0174699,-0.0546508,-0.864292,0.199491,-0.0209263,6.94822,5.32285,0.00566503,-0.0933488,-0.851666,0.199491,-0.210526,5.12687,5.39825,-1.52262,0.728743,0.0745207,0.199645,-0.931801,7.46219,2.29096,-1.50064,0.71472,0.116092,0.199491,
12.1301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87859,5.33719,2.62381,0.0153244,-0.104818,-2.42841,0.199491,2.41788,5.30459,3.17167,-0.0335285,-0.0740187,-2.41471,0.199491,-0.132784,4.81382,2.95042,-0.0171983,-0.0548851,-0.864304,0.199491,-0.0213196,6.94833,5.32356,0.00560528,-0.0933562,-0.851631,0.199491,-0.210832,5.12634,5.39862,-1.52263,0.728737,0.0745926,0.199645,-0.931922,7.46219,2.29101,-1.5006,0.714848,0.116125,0.199491,
12.1402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87818,5.33735,2.62364,0.015026,-0.105033,-2.42843,0.199491,2.41749,5.30493,3.17126,-0.033283,-0.0738665,-2.41483,0.199491,-0.132809,4.8138,2.95041,-0.0172198,-0.0548707,-0.864306,0.199491,-0.0208652,6.94801,5.32231,0.00575507,-0.0933948,-0.851684,0.199491,-0.210537,5.12722,5.39798,-1.52259,0.728744,0.0744813,0.199645,-0.931896,7.46216,2.29096,-1.50063,0.714695,0.116097,0.199491,
12.1503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87705,5.33778,2.62324,0.0144578,-0.105356,-2.4285,0.199491,2.41662,5.3058,3.17021,-0.0329488,-0.0737767,-2.41512,0.199491,-0.132787,4.81377,2.95039,-0.0175348,-0.0546071,-0.864298,0.199491,-0.0195739,6.94726,5.31915,0.00605642,-0.0934166,-0.851821,0.199491,-0.209649,5.12948,5.39636,-1.5225,0.728821,0.0741942,0.199645,-0.931717,7.46213,2.29081,-1.50073,0.714244,0.116005,0.199491,
12.1604,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87525,5.33845,2.62264,0.0136485,-0.105765,-2.42862,0.199491,2.41531,5.30717,3.16855,-0.0325385,-0.0737516,-2.41556,0.199491,-0.13272,4.81371,2.95034,-0.0181156,-0.0541172,-0.864281,0.199491,-0.0174994,6.94611,5.31422,0.00656221,-0.0934775,-0.852041,0.199491,-0.208208,5.13302,5.39382,-1.52236,0.728956,0.073742,0.199645,-0.931394,7.46208,2.29057,-1.50088,0.713577,0.11586,0.199491,
12.1705,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87285,5.33934,2.62185,0.0126622,-0.10621,-2.42879,0.199491,2.41361,5.30898,3.16635,-0.0320717,-0.0737991,-2.41614,0.199491,-0.132612,4.81364,2.95028,-0.0189173,-0.0534395,-0.864258,0.199491,-0.0147319,6.94461,5.30772,0.00723664,-0.0935619,-0.852332,0.199491,-0.206286,5.13769,5.39046,-1.52217,0.729105,0.0731392,0.199645,-0.930946,7.46203,2.29025,-1.50108,0.712625,0.11566,0.199491,
12.1806,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86995,5.34041,2.6209,0.0115038,-0.106711,-2.42899,0.199491,2.41155,5.31116,3.16371,-0.0315634,-0.0739194,-2.41683,0.199491,-0.132473,4.81355,2.95021,-0.0198785,-0.0526261,-0.86423,0.199491,-0.0113917,6.9428,5.29989,0.00800643,-0.0936259,-0.852678,0.199491,-0.203982,5.14332,5.38644,-1.52195,0.729315,0.0724116,0.199645,-0.930402,7.46197,2.28987,-1.50132,0.711493,0.115421,0.199491,
12.1907,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86667,5.34162,2.61984,0.010248,-0.107215,-2.42922,0.199491,2.40919,5.31361,3.16073,-0.0309989,-0.0740744,-2.4176,0.199491,-0.132317,4.81345,2.95014,-0.0209339,-0.0517324,-0.864201,0.199491,-0.00762067,6.94072,5.29103,0.00891384,-0.0937291,-0.85307,0.199491,-0.201409,5.14967,5.38189,-1.5217,0.729557,0.0715837,0.199645,-0.9298,7.46191,2.28946,-1.5016,0.710216,0.115153,0.199491,
12.2008,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86312,5.34291,2.61871,0.00896423,-0.107678,-2.42948,0.199491,2.40661,5.31624,3.15752,-0.0303827,-0.0742456,-2.41844,0.199491,-0.132158,4.81335,2.95005,-0.0220046,-0.0508249,-0.864173,0.199491,-0.00357364,6.93843,5.28147,0.00990541,-0.0938503,-0.853489,0.199491,-0.198684,5.15652,5.37698,-1.52143,0.729802,0.0706839,0.199645,-0.929177,7.46185,2.28905,-1.5019,0.708792,0.114863,0.199491,
12.2109,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85945,5.34423,2.61755,0.00776739,-0.108001,-2.42975,0.199491,2.40387,5.31896,3.15419,-0.0297424,-0.0744369,-2.4193,0.199491,-0.132009,4.81325,2.94997,-0.0230227,-0.0499613,-0.864149,0.199491,0.000593894,6.936,5.27155,0.0109049,-0.0939494,-0.853916,0.199491,-0.195922,5.16361,5.37191,-1.52115,0.730077,0.0697462,0.199645,-0.928566,7.46179,2.28865,-1.50219,0.707363,0.114572,0.199491,
12.221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85579,5.34554,2.6164,0.0067213,-0.10815,-2.43004,0.199491,2.40108,5.32166,3.15088,-0.0290818,-0.0746209,-2.42016,0.199491,-0.131883,4.81315,2.94989,-0.0238974,-0.0492188,-0.864132,0.199491,0.00472754,6.93353,5.2616,0.011937,-0.0940749,-0.854339,0.199491,-0.193225,5.1707,5.36684,-1.52087,0.730363,0.0688029,0.199645,-0.927999,7.46174,2.28827,-1.50249,0.705906,0.114282,0.199491,
12.2311,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85227,5.3468,2.6153,0.00583556,-0.108149,-2.43034,0.199491,2.39833,5.32426,3.14767,-0.0284198,-0.074786,-2.42099,0.199491,-0.131781,4.81306,2.94981,-0.0246328,-0.0485937,-0.864121,0.199491,0.00868666,6.9311,5.25198,0.0129537,-0.0942111,-0.854747,0.199491,-0.190683,5.17755,5.36194,-1.52059,0.730618,0.0678844,0.199645,-0.927491,7.46169,2.28793,-1.50278,0.704469,0.114004,0.199491,
12.2412,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.849,5.34797,2.61427,0.00517655,-0.107956,-2.43063,0.199491,2.39572,5.32667,3.14469,-0.0278062,-0.0749549,-2.42177,0.199491,-0.131707,4.81297,2.94973,-0.0251838,-0.0481254,-0.864118,0.199491,0.0123475,6.92883,5.24301,0.0138653,-0.0943056,-0.855123,0.199491,-0.18837,5.18394,5.35739,-1.52034,0.730858,0.0670241,0.199645,-0.927051,7.46166,2.28762,-1.50305,0.703157,0.11375,0.199491,
12.2513,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84609,5.34902,2.61334,0.00469228,-0.107661,-2.4309,0.199491,2.39337,5.32883,3.14201,-0.0272676,-0.0751244,-2.42246,0.199491,-0.131654,4.81289,2.94966,-0.0255851,-0.0477845,-0.864121,0.199491,0.0155997,6.92679,5.23498,0.0147,-0.0944066,-0.85546,0.199491,-0.18634,5.18964,5.35332,-1.52011,0.731085,0.066253,0.199645,-0.92668,7.46165,2.28734,-1.50329,0.701928,0.113521,0.199491,
12.2614,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84363,5.3499,2.61256,0.00436733,-0.10731,-2.43114,0.199491,2.39136,5.33066,3.13974,-0.0268327,-0.0752972,-2.42304,0.199491,-0.131616,4.81282,2.9496,-0.0258864,-0.0475287,-0.864125,0.199491,0.0183538,6.92506,5.22817,0.0154294,-0.0945092,-0.85575,0.199491,-0.184637,5.1945,5.34986,-1.51992,0.731251,0.0655942,0.199645,-0.926375,7.46164,2.2871,-1.50349,0.700858,0.113325,0.199491,
12.2715,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84169,5.35061,2.61193,0.00415072,-0.106986,-2.43133,0.199491,2.38978,5.33212,3.13794,-0.0265353,-0.075487,-2.4235,0.199491,-0.131588,4.81276,2.94955,-0.0261327,-0.0473195,-0.864129,0.199491,0.0205334,6.92371,5.22278,0.0159629,-0.0945522,-0.855976,0.199491,-0.183296,5.19833,5.34713,-1.51976,0.731393,0.0650726,0.199645,-0.926134,7.46165,2.2869,-1.50365,0.700027,0.113171,0.199491,
12.2816,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84031,5.35111,2.61149,0.0039619,-0.106799,-2.43147,0.199491,2.38868,5.33314,3.13667,-0.0263633,-0.0756606,-2.42382,0.199491,-0.131563,4.81272,2.94951,-0.0263714,-0.0471165,-0.864129,0.199491,0.0220765,6.92277,5.219,0.016348,-0.0945907,-0.856137,0.199491,-0.182345,5.20103,5.34521,-1.51966,0.731518,0.0647062,0.199645,-0.925955,7.46166,2.28676,-1.50377,0.699392,0.113057,0.199491,
12.2917,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83955,5.35139,2.61126,0.00382799,-0.106731,-2.43154,0.199491,2.38809,5.3337,3.13597,-0.0263166,-0.0758052,-2.42399,0.199491,-0.131539,4.81269,2.94948,-0.0266195,-0.0469048,-0.864123,0.199491,0.0229392,6.92227,5.21693,0.016583,-0.0946323,-0.856229,0.199491,-0.181809,5.20251,5.34416,-1.5196,0.731558,0.0645031,0.199645,-0.925841,7.46167,2.28668,-1.50384,0.699051,0.112994,0.199491,
12.3018,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83943,5.35143,2.61123,0.00379556,-0.106735,-2.43155,0.199491,2.38804,5.33379,3.13586,-0.0263997,-0.0759202,-2.42401,0.199491,-0.131523,4.81269,2.94948,-0.0268384,-0.0467174,-0.864115,0.199491,0.0230914,6.92223,5.21664,0.0165883,-0.0946132,-0.856242,0.199491,-0.181701,5.20273,5.34401,-1.5196,0.731566,0.064474,0.199645,-0.9258,7.46168,2.28666,-1.50385,0.699023,0.112983,0.199491,
12.3119,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83996,5.35124,2.61141,0.0038936,-0.106779,-2.4315,0.199491,2.38852,5.33339,3.13636,-0.0265736,-0.0759611,-2.42388,0.199491,-0.131521,4.8127,2.94948,-0.0269708,-0.0466031,-0.864105,0.199491,0.0225185,6.92263,5.21815,0.0164226,-0.094585,-0.856179,0.199491,-0.182033,5.20167,5.34477,-1.51964,0.731564,0.064621,0.199645,-0.925842,7.46169,2.2867,-1.50381,0.69924,0.113019,0.199491,
12.322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84113,5.35083,2.6118,0.00414934,-0.106828,-2.4314,0.199491,2.3895,5.33254,3.13743,-0.0268172,-0.0759114,-2.4236,0.199491,-0.131538,4.81273,2.9495,-0.0269776,-0.0465947,-0.864097,0.199491,0.0212279,6.92349,5.22138,0.0161099,-0.0945642,-0.856045,0.199491,-0.182806,5.19939,5.3464,-1.51974,0.731463,0.0649341,0.199645,-0.925976,7.4617,2.2868,-1.50371,0.69976,0.113108,0.199491,
12.3321,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84292,5.35021,2.61237,0.00464465,-0.106774,-2.43126,0.199491,2.39094,5.33124,3.13904,-0.027134,-0.0757881,-2.42318,0.199491,-0.131582,4.81277,2.94954,-0.0267968,-0.0467455,-0.864094,0.199491,0.0192537,6.92475,5.22625,0.0155859,-0.0944867,-0.855841,0.199491,-0.184009,5.19594,5.34887,-1.51988,0.731305,0.0654045,0.199645,-0.926207,7.46171,2.28695,-1.50357,0.700544,0.113244,0.199491,
12.3422,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84527,5.34939,2.61311,0.00532634,-0.106664,-2.43108,0.199491,2.3928,5.32955,3.14115,-0.0275001,-0.0755813,-2.42264,0.199491,-0.131654,4.81283,2.94958,-0.0264186,-0.0470638,-0.864096,0.199491,0.0166521,6.9264,5.2326,0.0149143,-0.0943961,-0.855576,0.199491,-0.185614,5.19145,5.35209,-1.52006,0.731145,0.0660195,0.199645,-0.926534,7.46173,2.28716,-1.50338,0.70152,0.113422,0.199491,
12.3523,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84809,5.34841,2.614,0.00619616,-0.106473,-2.43086,0.199491,2.395,5.32751,3.14368,-0.0279331,-0.075333,-2.422,0.199491,-0.131749,4.8129,2.94963,-0.0258714,-0.0475253,-0.864103,0.199491,0.0135086,6.92835,5.24022,0.0141509,-0.0943238,-0.855259,0.199491,-0.187578,5.18604,5.35596,-1.52028,0.730898,0.0667519,0.199645,-0.926946,7.46176,2.28741,-1.50315,0.702704,0.113638,0.199491,
12.3624,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8513,5.34728,2.61501,0.00723287,-0.106197,-2.43063,0.199491,2.39749,5.32518,3.14656,-0.0284686,-0.0751096,-2.42125,0.199491,-0.131863,4.81298,2.9497,-0.0251893,-0.0481011,-0.864114,0.199491,0.00992916,6.93056,5.24887,0.0132395,-0.0942019,-0.854893,0.199491,-0.18984,5.1799,5.36037,-1.52053,0.730625,0.0675797,0.199645,-0.927427,7.4618,2.28771,-1.50289,0.704031,0.113885,0.199491,
12.3725,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85478,5.34605,2.61612,0.00831186,-0.105952,-2.43036,0.199491,2.40016,5.32265,3.14969,-0.0290758,-0.0749035,-2.42045,0.199491,-0.131989,4.81307,2.94976,-0.024414,-0.048756,-0.864128,0.199491,0.00603257,6.93293,5.25827,0.0122532,-0.094072,-0.854493,0.199491,-0.192333,5.17321,5.36515,-1.5208,0.730396,0.0684784,0.199645,-0.927959,7.46185,2.28804,-1.50261,0.705436,0.114153,0.199491,
12.3826,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85841,5.34475,2.61727,0.00937751,-0.105767,-2.43008,0.199491,2.40293,5.31998,3.15297,-0.029751,-0.0747416,-2.41959,0.199491,-0.132118,4.81317,2.94984,-0.0235959,-0.0494474,-0.864142,0.199491,0.00195056,6.93539,5.26811,0.0112646,-0.0939732,-0.854076,0.199491,-0.19498,5.16621,5.37017,-1.52108,0.730111,0.0694103,0.199645,-0.928522,7.46191,2.28841,-1.50231,0.706899,0.114436,0.199491,
12.3927,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86207,5.34344,2.61844,0.0104301,-0.105605,-2.42979,0.199491,2.40571,5.31728,3.15629,-0.030501,-0.0746642,-2.41873,0.199491,-0.132248,4.81327,2.94991,-0.0227359,-0.0501752,-0.864159,0.199491,-0.00217778,6.93785,5.27805,0.010228,-0.09384,-0.85365,0.199491,-0.197693,5.15912,5.37525,-1.52137,0.729818,0.0703458,0.199645,-0.929097,7.46197,2.2888,-1.50201,0.70835,0.114724,0.199491,
12.4028,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86564,5.34215,2.61958,0.0114428,-0.105462,-2.4295,0.199491,2.4084,5.31463,3.15953,-0.0312565,-0.0746247,-2.41788,0.199491,-0.13238,4.81336,2.94999,-0.0218506,-0.0509251,-0.864178,0.199491,-0.00621391,6.94022,5.28774,0.00921824,-0.0937104,-0.853233,0.199491,-0.200381,5.15221,5.38021,-1.52164,0.729607,0.0712575,0.199645,-0.929671,7.46204,2.2892,-1.50172,0.709745,0.115006,0.199491,
12.4129,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86899,5.34094,2.62065,0.0124152,-0.1053,-2.42924,0.199491,2.41088,5.31213,3.16257,-0.0319686,-0.0746003,-2.41708,0.199491,-0.132514,4.81346,2.95006,-0.0209274,-0.0517077,-0.864201,0.199491,-0.0100206,6.94242,5.29683,0.00831314,-0.0936246,-0.852841,0.199491,-0.202949,5.14571,5.38487,-1.5219,0.729369,0.0721062,0.199645,-0.930231,7.46212,2.28958,-1.50145,0.711034,0.115273,0.199491,
12.423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.872,5.33984,2.62161,0.0132609,-0.105188,-2.42899,0.199491,2.41307,5.30989,3.16531,-0.0326053,-0.0745872,-2.41636,0.199491,-0.13265,4.81354,2.95013,-0.0200076,-0.052488,-0.864227,0.199491,-0.0134671,6.94437,5.30498,0.00746727,-0.093518,-0.852485,0.199491,-0.205305,5.13987,5.38905,-1.52213,0.729151,0.0728643,0.199645,-0.930764,7.46219,2.28994,-1.5012,0.712178,0.115515,0.199491,
12.4331,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87457,5.3389,2.62243,0.0140296,-0.105033,-2.42879,0.199491,2.41489,5.30797,3.16763,-0.0330931,-0.0745285,-2.41575,0.199491,-0.132784,4.81361,2.95018,-0.0191213,-0.0532404,-0.864254,0.199491,-0.0164206,6.94599,5.31188,0.00675848,-0.0934346,-0.852183,0.199491,-0.207355,5.13491,5.3926,-1.52232,0.729002,0.0735065,0.199645,-0.931247,7.46225,2.29026,-1.50099,0.71315,0.115725,0.199491,
12.4432,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87661,5.33816,2.62306,0.014662,-0.104876,-2.42864,0.199491,2.41626,5.30647,3.16945,-0.0334059,-0.0744158,-2.41528,0.199491,-0.132914,4.81367,2.95022,-0.0183058,-0.0539339,-0.864282,0.199491,-0.0187672,6.94722,5.31726,0.00623854,-0.0933997,-0.851946,0.199491,-0.209006,5.13103,5.39538,-1.52247,0.728855,0.0740062,0.199645,-0.931661,7.46229,2.29052,-1.50082,0.713917,0.115894,0.199491,
12.4533,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87801,5.33765,2.62348,0.0150417,-0.10483,-2.42852,0.199491,2.41715,5.30544,3.1707,-0.0335604,-0.0742845,-2.41496,0.199491,-0.133026,4.81371,2.95025,-0.017674,-0.054472,-0.864305,0.199491,-0.0204075,6.94803,5.32092,0.00586235,-0.0933578,-0.851779,0.199491,-0.210178,5.12839,5.39727,-1.52257,0.728757,0.0743475,0.199645,-0.93198,7.46232,2.29071,-1.5007,0.714435,0.116013,0.199491,
12.4634,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87874,5.33738,2.62368,0.0152083,-0.104833,-2.42846,0.199491,2.41754,5.30492,3.17132,-0.0335403,-0.0741232,-2.41481,0.199491,-0.133113,4.81373,2.95027,-0.017256,-0.0548299,-0.864322,0.199491,-0.0212631,6.9484,5.32271,0.00568202,-0.0933429,-0.851694,0.199491,-0.210808,5.12708,5.39819,-1.52261,0.728728,0.0745187,0.199645,-0.932179,7.46232,2.29081,-1.50064,0.71471,0.116078,0.199491,
12.4735,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87874,5.33739,2.62365,0.0150523,-0.105003,-2.42845,0.199491,2.41742,5.30494,3.17129,-0.0333511,-0.0739394,-2.41483,0.199491,-0.133164,4.81374,2.95027,-0.0171076,-0.0549595,-0.86433,0.199491,-0.0212925,6.94832,5.32256,0.00572319,-0.0933727,-0.851697,0.199491,-0.210857,5.12717,5.39813,-1.5226,0.728718,0.0745104,0.199645,-0.93224,7.46231,2.29082,-1.50063,0.714712,0.116085,0.199491,
12.4836,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87803,5.33766,2.62338,0.0146555,-0.105245,-2.42849,0.199491,2.41683,5.30551,3.17061,-0.0330666,-0.0738133,-2.41502,0.199491,-0.133168,4.81371,2.95025,-0.0172722,-0.0548235,-0.864327,0.199491,-0.0204828,6.94781,5.3205,0.00592562,-0.0933938,-0.851786,0.199491,-0.210313,5.12863,5.39707,-1.52254,0.728751,0.0743236,0.199645,-0.932149,7.46228,2.29074,-1.50069,0.714432,0.11603,0.199491,
12.4937,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87662,5.33819,2.6229,0.0140128,-0.105574,-2.42858,0.199491,2.41578,5.30658,3.1693,-0.032709,-0.0737591,-2.41537,0.199491,-0.133128,4.81367,2.95022,-0.0176958,-0.0544674,-0.864315,0.199491,-0.0188648,6.94689,5.31661,0.00631413,-0.0934338,-0.851957,0.199491,-0.209194,5.13142,5.39506,-1.52242,0.728859,0.0739685,0.199645,-0.931909,7.46224,2.29055,-1.50081,0.713907,0.115917,0.199491,
12.5038,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87458,5.33895,2.62222,0.013126,-0.106005,-2.42872,0.199491,2.41431,5.30813,3.16743,-0.0322773,-0.0737637,-2.41587,0.199491,-0.133042,4.81361,2.95017,-0.0183867,-0.0538837,-0.864295,0.199491,-0.0165073,6.94561,5.31104,0.00689949,-0.0935138,-0.852206,0.199491,-0.207553,5.13542,5.3922,-1.52227,0.728998,0.0734551,0.199645,-0.931534,7.46219,2.29027,-1.50098,0.713102,0.115747,0.199491,
