time,0_rod(payload_bars compound_T833sS).X,0_rod(payload_bars compound_T833sS).Y,0_rod(payload_bars compound_T833sS).Z,0_rod(payload_bars compound_T833sS).Euler1,0_rod(payload_bars compound_T833sS).Euler2,0_rod(payload_bars compound_T833sS).Euler3,0_rod(payload_bars compound_T833sS).mass,1_rod(payload_bars compound_T833sS).X,1_rod(payload_bars compound_T833sS).Y,1_rod(payload_bars compound_T833sS).Z,1_rod(payload_bars compound_T833sS).Euler1,1_rod(payload_bars compound_T833sS).Euler2,1_rod(payload_bars compound_T833sS).Euler3,1_rod(payload_bars compound_T833sS).mass,2_rod(payload_bars compound_T833sS).X,2_rod(payload_bars compound_T833sS).Y,2_rod(payload_bars compound_T833sS).Z,2_rod(payload_bars compound_T833sS).Euler1,2_rod(payload_bars compound_T833sS).Euler2,2_rod(payload_bars compound_T833sS).Euler3,2_rod(payload_bars compound_T833sS).mass,3_rod(payload_bars compound_T833sS).X,3_rod(payload_bars compound_T833sS).Y,3_rod(payload_bars compound_T833sS).Z,3_rod(payload_bars compound_T833sS).Euler1,3_rod(payload_bars compound_T833sS).Euler2,3_rod(payload_bars compound_T833sS).Euler3,3_rod(payload_bars compound_T833sS).mass,4_rod(sense_bar compound_T833sS).X,4_rod(sense_bar compound_T833sS).Y,4_rod(sense_bar compound_T833sS).Z,4_rod(sense_bar compound_T833sS).Euler1,4_rod(sense_bar compound_T833sS).Euler2,4_rod(sense_bar compound_T833sS).Euler3,4_rod(sense_bar compound_T833sS).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6564,-1.32782,8.46655,-2.2991,0.0587478,0.119571,0.973742,0.24652,-1.32782,8.46655,-2.2991,0.0587478,0.119571,0.973742,0.24652,-1.32782,8.46655,-2.2991,0.0587478,0.119571,0.973742,0.24652,-1.32782,8.46655,-2.2991,0.0587478,0.119571,0.973742,0.24652,-1.32782,8.46655,-2.2991,0.0587478,0.119571,0.973742,0.24652,-2.05284,8.40825,-2.22111,0.0605441,0.126281,-1.37843,0.0593527,-0.579953,8.49625,-2.40739,0.063531,0.125548,-1.37805,0.0593527,-1.41651,8.58989,-3.03876,0.0721192,0.106208,0.186069,0.0593527,-1.2155,8.31456,-1.58998,0.0771318,0.132632,0.186521,0.0593527,-1.27804,7.72171,-2.45242,-1.69524,0.968563,-0.222403,0.0593527,-1.35438,9.18264,-2.1759,-1.70868,0.998592,-0.233099,0.0593527,
1.6665,-1.34803,8.22159,-2.33478,0.0344706,0.116808,0.796886,0.24652,-1.34803,8.22159,-2.33478,0.0344706,0.116808,0.796886,0.24652,-1.34803,8.22159,-2.33478,0.0344706,0.116808,0.796886,0.24652,-1.34803,8.22159,-2.33478,0.0344706,0.116808,0.796886,0.24652,-1.34803,8.22159,-2.33478,0.0344706,0.116808,0.796886,0.24652,-2.07398,8.17922,-2.25644,0.0842934,0.122272,-1.54884,0.0593527,-0.598909,8.23012,-2.43795,0.0141556,0.123542,-1.55745,0.0593527,-1.42761,8.21475,-3.08572,0.0498645,0.0828247,0.00990397,0.0593527,-1.24409,8.1949,-1.60875,0.0498758,0.0836912,0.00982578,0.0593527,-1.29963,7.46135,-2.35588,-1.66066,0.791742,-0.174276,0.0593527,-1.3727,8.94834,-2.33862,-1.66036,0.786297,-0.17334,0.0593527,
1.6766,-1.368,7.9663,-2.37082,0.0107923,0.110115,0.6206,0.24652,-1.368,7.9663,-2.37082,0.0107923,0.110115,0.6206,0.24652,-1.368,7.9663,-2.37082,0.0107923,0.110115,0.6206,0.24652,-1.368,7.9663,-2.37082,0.0107923,0.110115,0.6206,0.24652,-1.368,7.9663,-2.37082,0.0107923,0.110115,0.6206,0.24652,-2.09514,7.9402,-2.29494,0.0240147,0.117868,-1.72947,0.0593527,-0.617704,7.95504,-2.46491,0.0271287,0.118259,-1.7291,0.0593527,-1.43964,7.82923,-3.10993,0.0265949,0.111005,-0.166203,0.0593527,-1.27261,8.06589,-1.65004,0.0316022,0.0812648,-0.165858,0.0593527,-1.32301,7.2138,-2.25868,-1.63972,0.602301,-0.139004,0.0593527,-1.38948,8.68128,-2.50125,-1.6355,0.573012,-0.136161,0.0593527,
1.6867,-1.38814,7.70057,-2.40693,-0.011129,0.0980464,0.445354,0.24652,-1.38814,7.70057,-2.40693,-0.011129,0.0980464,0.445354,0.24652,-1.38814,7.70057,-2.40693,-0.011129,0.0980464,0.445354,0.24652,-1.38814,7.70057,-2.40693,-0.011129,0.0980464,0.445354,0.24652,-1.38814,7.70057,-2.40693,-0.011129,0.0980464,0.445354,0.24652,-2.1161,7.69037,-2.33643,-0.0358965,0.0956801,-1.90934,0.0593527,-0.636927,7.67123,-2.4889,0.0316669,0.119104,-1.90211,0.0593527,-1.45208,7.43715,-3.11182,-0.00383426,0.123901,-0.343112,0.0593527,-1.29995,7.924,-1.71341,-0.00165898,0.117843,-0.343044,0.0593527,-1.34791,6.97899,-2.16523,-1.63169,0.437825,-0.113346,0.0593527,-1.4046,8.38217,-2.65997,-1.63382,0.448955,-0.113613,0.0593527,
1.6968,-1.40817,7.42459,-2.44327,-0.0307106,0.0819389,0.270115,0.24652,-1.40817,7.42459,-2.44327,-0.0307106,0.0819389,0.270115,0.24652,-1.40817,7.42459,-2.44327,-0.0307106,0.0819389,0.270115,0.24652,-1.40817,7.42459,-2.44327,-0.0307106,0.0819389,0.270115,0.24652,-1.40817,7.42459,-2.44327,-0.0307106,0.0819389,0.270115,0.24652,-2.13695,7.42891,-2.38038,-0.0150701,0.0985837,-2.08066,0.0593527,-0.656234,7.37895,-2.50993,-0.0219016,0.0946374,-2.08132,0.0593527,-1.4655,7.04275,-3.09218,-0.0123009,0.0812851,-0.517421,0.0593527,-1.32661,7.76493,-1.79825,-0.0248322,0.103172,-0.518774,0.0593527,-1.37433,6.75596,-2.0792,-1.62912,0.27757,-0.090531,0.0593527,-1.41836,8.05184,-2.81089,-1.63209,0.302165,-0.0907482,0.0593527,
1.7069,-1.42816,7.13827,-2.47958,-0.0479742,0.0637188,0.0949769,0.24652,-1.42816,7.13827,-2.47958,-0.0479742,0.0637188,0.0949769,0.24652,-1.42816,7.13827,-2.47958,-0.0479742,0.0637188,0.0949769,0.24652,-1.42816,7.13827,-2.47958,-0.0479742,0.0637188,0.0949769,0.24652,-1.42816,7.13827,-2.47958,-0.0479742,0.0637188,0.0949769,0.24652,-2.1575,7.15553,-2.42704,-0.0154043,0.0985208,-2.25386,0.0593527,-0.675824,7.07901,-2.52811,-0.0683366,0.0554429,-2.25794,0.0593527,-1.48013,6.64958,-3.05297,-0.0147163,0.0481411,-0.691544,0.0593527,-1.35227,7.58519,-1.9024,-0.0163562,0.0501191,-0.691619,0.0593527,-1.40194,6.54291,-2.00454,-1.62824,0.089988,-0.0682222,0.0593527,-1.43095,7.69188,-2.951,-1.6277,0.0731393,-0.0675928,0.0593527,
1.717,-1.44814,6.84137,-2.51582,-0.0622627,0.0427451,-0.0789673,0.24652,-1.44814,6.84137,-2.51582,-0.0622627,0.0427451,-0.0789673,0.24652,-1.44814,6.84137,-2.51582,-0.0622627,0.0427451,-0.0789673,0.24652,-1.44814,6.84137,-2.51582,-0.0622627,0.0427451,-0.0789673,0.24652,-1.44814,6.84137,-2.51582,-0.0622627,0.0427451,-0.0789673,0.24652,-2.178,6.87015,-2.47636,-0.0700481,0.042383,-2.43111,0.0593527,-0.695538,6.77242,-2.54423,-0.0613879,0.0522841,-2.4307,0.0593527,-1.49624,6.2607,-2.99617,-0.0502527,0.0530598,-0.867064,0.0593527,-1.37643,7.38163,-2.02435,-0.0281436,0.0343025,-0.866308,0.0593527,-1.43054,6.33771,-1.94415,-1.63207,-0.0929272,-0.0459699,0.0593527,-1.44251,7.30462,-3.07628,-1.63178,-0.11358,-0.0453732,0.0593527,
1.7271,-1.46805,6.53417,-2.55199,-0.0717963,0.0187065,-0.252167,0.24652,-1.46805,6.53417,-2.55199,-0.0717963,0.0187065,-0.252167,0.24652,-1.46805,6.53417,-2.55199,-0.0717963,0.0187065,-0.252167,0.24652,-1.46805,6.53417,-2.55199,-0.0717963,0.0187065,-0.252167,0.24652,-1.46805,6.53417,-2.55199,-0.0717963,0.0187065,-0.252167,0.24652,-2.19815,6.57192,-2.52728,-0.0857382,0.00697005,-2.60476,0.0593527,-0.715627,6.45871,-2.55873,-0.0531927,0.0615945,-2.60365,0.0593527,-1.51403,5.87887,-2.92451,-0.0820465,0.0426548,-1.04189,0.0593527,-1.399,7.15152,-2.16116,-0.0754499,0.0387985,-1.04176,0.0593527,-1.46005,6.1375,-1.90135,-1.64139,-0.250101,-0.021834,0.0593527,-1.45334,6.89299,-3.18432,-1.64239,-0.229845,-0.0210571,0.0593527,
1.7372,-1.48807,6.21661,-2.58805,-0.0769036,-0.00711616,-0.425793,0.24652,-1.48807,6.21661,-2.58805,-0.0769036,-0.00711616,-0.425793,0.24652,-1.48807,6.21661,-2.58805,-0.0769036,-0.00711616,-0.425793,0.24652,-1.48807,6.21661,-2.58805,-0.0769036,-0.00711616,-0.425793,0.24652,-1.48807,6.21661,-2.58805,-0.0769036,-0.00711616,-0.425793,0.24652,-2.21812,6.26086,-2.57926,-0.0696576,0.0312175,-2.77763,0.0593527,-0.736031,6.13827,-2.57202,-0.0752361,0.0163,-2.77777,0.0593527,-1.5331,5.50675,-2.84159,-0.0632891,0.00454267,-1.21466,0.0593527,-1.4198,6.89218,-2.30965,-0.0853852,0.012757,-1.21506,0.0593527,-1.48993,5.93914,-1.87829,-1.65516,-0.419157,0.00528951,0.0593527,-1.46365,6.46002,-3.2728,-1.65584,-0.40461,0.00628239,0.0593527,
1.7473,-1.50787,5.88879,-2.62394,-0.0785789,-0.0329959,-0.599379,0.24652,-1.50787,5.88879,-2.62394,-0.0785789,-0.0329959,-0.599379,0.24652,-1.50787,5.88879,-2.62394,-0.0785789,-0.0329959,-0.599379,0.24652,-1.50787,5.88879,-2.62394,-0.0785789,-0.0329959,-0.599379,0.24652,-1.50787,5.88879,-2.62394,-0.0785789,-0.0329959,-0.599379,0.24652,-2.23777,5.93648,-2.63212,-0.0781238,0.0035481,-2.95083,0.0593527,-0.756645,5.81152,-2.58454,-0.0884783,-0.0497588,-2.95059,0.0593527,-1.5542,5.14583,-2.75083,-0.0438016,-0.0235284,-1.38868,0.0593527,-1.43941,6.60222,-2.46605,-0.0480261,-0.0227504,-1.38857,0.0593527,-1.52001,5.73882,-1.87682,-1.67699,-0.609682,0.0389176,0.0593527,-1.47402,6.00908,-3.34022,-1.67879,-0.632997,0.0404746,0.0593527,
1.7574,-1.52785,5.55057,-2.65935,-0.0761471,-0.0591102,-0.77233,0.24652,-1.52785,5.55057,-2.65935,-0.0761471,-0.0591102,-0.77233,0.24652,-1.52785,5.55057,-2.65935,-0.0761471,-0.0591102,-0.77233,0.24652,-1.52785,5.55057,-2.65935,-0.0761471,-0.0591102,-0.77233,0.24652,-1.52785,5.55057,-2.65935,-0.0761471,-0.0591102,-0.77233,0.24652,-2.25723,5.59872,-2.68573,-0.0822381,-0.0769631,-3.12398,0.0593527,-0.7775,5.47876,-2.59764,-0.0818236,-0.0592218,-3.12401,0.0593527,-1.57684,4.79699,-2.65588,-0.0726144,-0.0435776,-1.56137,0.0593527,-1.45693,6.28033,-2.6272,-0.0448904,-0.0438147,-1.5628,0.0593527,-1.54983,5.53293,-1.89781,-1.7099,-0.780117,0.0829087,0.0593527,-1.48437,5.54452,-3.38524,-1.71201,-0.789409,0.0850789,0.0593527,
1.7675,-1.54763,5.20216,-2.6946,-0.0680591,-0.0847763,-0.945871,0.24652,-1.54763,5.20216,-2.6946,-0.0680591,-0.0847763,-0.945871,0.24652,-1.54763,5.20216,-2.6946,-0.0680591,-0.0847763,-0.945871,0.24652,-1.54763,5.20216,-2.6946,-0.0680591,-0.0847763,-0.945871,0.24652,-1.54763,5.20216,-2.6946,-0.0680591,-0.0847763,-0.945871,0.24652,-2.27643,5.24762,-2.73857,-0.0736049,-0.0883259,2.98542,0.0593527,-0.798625,5.13942,-2.61135,-0.0805611,-0.0442191,2.98588,0.0593527,-1.60147,4.46093,-2.56071,-0.0904951,-0.0727112,-1.73352,0.0593527,-1.47293,5.92613,-2.78885,-0.0813609,-0.0712141,-1.73431,0.0593527,-1.5795,5.3172,-1.94192,-1.7598,-0.933424,0.144098,0.0593527,-1.49521,5.06997,-3.40771,-1.75493,-0.909355,0.140737,0.0593527,
1.7776,-1.56764,4.84358,-2.72949,-0.0551924,-0.108802,-1.12072,0.24652,-1.56764,4.84358,-2.72949,-0.0551924,-0.108802,-1.12072,0.24652,-1.56764,4.84358,-2.72949,-0.0551924,-0.108802,-1.12072,0.24652,-1.56764,4.84358,-2.72949,-0.0551924,-0.108802,-1.12072,0.24652,-1.56764,4.84358,-2.72949,-0.0551924,-0.108802,-1.12072,0.24652,-2.2954,4.88354,-2.79049,-0.0767538,-0.0671512,2.81268,0.0593527,-0.820099,4.79347,-2.62636,-0.0713987,-0.082552,2.81228,0.0593527,-1.62716,4.13701,-2.46969,-0.0532628,-0.0914996,-1.9096,0.0593527,-1.4871,5.53987,-2.94696,-0.0741875,-0.098818,-1.90776,0.0593527,-1.60826,5.08782,-2.00877,-1.85496,-1.10682,0.248813,0.0593527,-1.50668,4.58923,-3.40798,-1.85486,-1.10373,0.24944,0.0593527,
1.7877,-1.58739,4.47487,-2.76405,-0.0392856,-0.130539,-1.29587,0.24652,-1.58739,4.47487,-2.76405,-0.0392856,-0.130539,-1.29587,0.24652,-1.58739,4.47487,-2.76405,-0.0392856,-0.130539,-1.29587,0.24652,-1.58739,4.47487,-2.76405,-0.0392856,-0.130539,-1.29587,0.24652,-1.58739,4.47487,-2.76405,-0.0392856,-0.130539,-1.29587,0.24652,-2.31419,4.5062,-2.84102,-0.0543986,-0.11692,2.63763,0.0593527,-0.841648,4.44089,-2.64322,-0.0390339,-0.144578,2.63562,0.0593527,-1.6546,3.82448,-2.38634,-0.0192569,-0.101322,-2.08653,0.0593527,-1.5004,5.12258,-3.09791,-0.0244951,-0.104271,-2.08604,0.0593527,-1.63605,4.84075,-2.09726,-2.07537,-1.27807,0.477926,0.0593527,-1.5194,4.10612,-3.387,-2.12005,-1.29968,0.521365,0.0593527,
1.7978,-1.60735,4.09615,-2.79805,-0.019923,-0.14966,-1.47119,0.24652,-1.60735,4.09615,-2.79805,-0.019923,-0.14966,-1.47119,0.24652,-1.60735,4.09615,-2.79805,-0.019923,-0.14966,-1.47119,0.24652,-1.60735,4.09615,-2.79805,-0.019923,-0.14966,-1.47119,0.24652,-1.60735,4.09615,-2.79805,-0.019923,-0.14966,-1.47119,0.24652,-2.33276,4.11577,-2.88965,-0.0109562,-0.169856,2.45829,0.0593527,-0.863368,4.08121,-2.66302,-0.0196771,-0.159112,2.45972,0.0593527,-1.68315,3.52146,-2.314,-0.0261999,-0.134714,-2.25936,0.0593527,-1.51209,4.67557,-3.23833,-0.00585204,-0.118051,-2.2621,0.0593527,-1.66251,4.57254,-2.20584,-2.59576,-1.39019,1.00876,0.0593527,-1.53312,3.6246,-3.34668,-2.58902,-1.38862,1.00279,0.0593527,
1.8079,-1.62717,3.7074,-2.83179,0.00382568,-0.164936,-1.64798,0.24652,-1.62717,3.7074,-2.83179,0.00382568,-0.164936,-1.64798,0.24652,-1.62717,3.7074,-2.83179,0.00382568,-0.164936,-1.64798,0.24652,-1.62717,3.7074,-2.83179,0.00382568,-0.164936,-1.64798,0.24652,-1.62717,3.7074,-2.83179,0.00382568,-0.164936,-1.64798,0.24652,-2.3513,3.71318,-2.93554,-0.0119898,-0.159402,2.28555,0.0593527,-0.885187,3.71377,-2.68572,-0.0269255,-0.146563,2.28782,0.0593527,-1.71289,3.22596,-2.25641,-0.0210406,-0.169594,-2.43314,0.0593527,-1.52285,4.20116,-3.36461,-0.0136807,-0.161113,-2.4345,0.0593527,-1.68783,4.27964,-2.33211,2.75487,-1.389,1.95224,0.0593527,-1.54825,3.14755,-3.28903,2.88205,-1.39589,1.82762,0.0593527,
1.818,-1.64715,3.30876,-2.86516,0.0302156,-0.17547,-1.82594,0.24652,-1.64715,3.30876,-2.86516,0.0302156,-0.17547,-1.82594,0.24652,-1.64715,3.30876,-2.86516,0.0302156,-0.17547,-1.82594,0.24652,-1.64715,3.30876,-2.86516,0.0302156,-0.17547,-1.82594,0.24652,-1.64715,3.30876,-2.86516,0.0302156,-0.17547,-1.82594,0.24652,-2.36964,3.29876,-2.97871,-0.0124975,-0.158218,2.11284,0.0593527,-0.907216,3.33819,-2.71169,-0.00540569,-0.162366,2.11171,0.0593527,-1.74301,2.93472,-2.21616,0.0196184,-0.162296,-2.61271,0.0593527,-1.53271,3.70226,-3.47398,0.00906426,-0.180055,-2.611,0.0593527,-1.71141,3.95927,-2.47341,2.18995,-1.25513,2.52583,0.0593527,-1.56493,2.67769,-3.21691,2.1775,-1.24835,2.53831,0.0593527,
1.8281,-1.66898,2.9864,-2.90002,0.0508418,-0.173705,-2.01216,0.24652,-1.66898,2.9864,-2.90002,0.0508418,-0.173705,-2.01216,0.24652,-1.66898,2.9864,-2.90002,0.0508418,-0.173705,-2.01216,0.24652,-1.66898,2.9864,-2.90002,0.0508418,-0.173705,-2.01216,0.24652,-1.66898,2.9864,-2.90002,0.0508418,-0.173705,-2.01216,0.24652,-2.35408,2.9185,-3.00287,0.0862509,-0.144726,1.89194,0.0593527,-0.968227,2.99902,-2.73742,0.0154041,-0.225679,1.90286,0.0593527,-1.76983,2.87094,-2.25102,0.0171349,-0.234674,-2.68103,0.0593527,-1.54301,3.20348,-3.56135,0.0478915,-0.161807,-2.82582,0.0593527,-1.74077,3.66591,-2.58974,1.95209,-1.03516,2.76934,0.0593527,-1.5965,2.2392,-3.07025,2.00173,-1.08706,2.72742,0.0593527,
1.8382,-1.70184,3.00055,-3.01372,-0.0571621,-0.137088,-2.00513,0.24652,-1.70184,3.00055,-3.01372,-0.0571621,-0.137088,-2.00513,0.24652,-1.70184,3.00055,-3.01372,-0.0571621,-0.137088,-2.00513,0.24652,-1.70184,3.00055,-3.01372,-0.0571621,-0.137088,-2.00513,0.24652,-1.70184,3.00055,-3.01372,-0.0571621,-0.137088,-2.00513,0.24652,-2.34466,2.75915,-3.03384,0.0821415,-0.0747244,1.74569,0.0593527,-1.02074,2.89673,-2.78347,0.0539179,-0.297241,1.75711,0.0593527,-1.79995,2.90905,-2.36544,0.072571,-0.188105,-2.76825,0.0593527,-1.55309,3.01143,-3.63418,0.0816963,-0.202826,-3.02092,0.0593527,-1.77638,3.58805,-2.69165,1.93374,-0.940979,2.81725,0.0593527,-1.62729,2.15477,-2.91775,1.88579,-0.797586,2.86612,0.0593527,
1.8483,-1.724,3.06426,-3.12062,0.0539241,-0.239629,-1.91941,0.24652,-1.724,3.06426,-3.12062,0.0539241,-0.239629,-1.91941,0.24652,-1.724,3.06426,-3.12062,0.0539241,-0.239629,-1.91941,0.24652,-1.724,3.06426,-3.12062,0.0539241,-0.239629,-1.91941,0.24652,-1.724,3.06426,-3.12062,0.0539241,-0.239629,-1.91941,0.24652,-2.37012,2.94349,-3.20857,0.0863681,-0.139256,1.79761,0.0593527,-1.03808,3.12462,-2.97194,0.137006,-0.21867,1.79555,0.0593527,-1.81378,2.94068,-2.48583,0.0787571,-0.262374,-2.8509,0.0593527,-1.58728,3.19979,-3.75856,0.1131,-0.218668,-2.91721,0.0593527,-1.81035,3.70668,-2.90858,2.0463,-1.08156,2.75346,0.0593527,-1.58799,2.34117,-3.21128,1.9935,-0.98043,2.81221,0.0593527,
1.8584,-1.73942,3.15548,-3.26096,0.189791,-0.333977,-1.91179,0.24652,-1.73942,3.15548,-3.26096,0.189791,-0.333977,-1.91179,0.24652,-1.73942,3.15548,-3.26096,0.189791,-0.333977,-1.91179,0.24652,-1.73942,3.15548,-3.26096,0.189791,-0.333977,-1.91179,0.24652,-1.73942,3.15548,-3.26096,0.189791,-0.333977,-1.91179,0.24652,-2.39797,3.13961,-3.39623,0.13496,-0.222156,1.89266,0.0593527,-1.03432,3.3655,-3.15971,0.168342,-0.143976,1.88154,0.0593527,-1.82096,2.9955,-2.60051,0.168354,-0.128833,-2.85075,0.0593527,-1.63184,3.43137,-3.89753,0.185596,-0.0504512,-2.78898,0.0593527,-1.86603,3.90562,-3.11376,1.94081,-0.814715,2.87657,0.0593527,-1.57591,2.57226,-3.52598,2.16967,-1.17368,2.66799,0.0593527,
1.8685,-1.75065,3.31118,-3.45691,0.230381,-0.298794,-1.86234,0.24652,-1.75065,3.31118,-3.45691,0.230381,-0.298794,-1.86234,0.24652,-1.75065,3.31118,-3.45691,0.230381,-0.298794,-1.86234,0.24652,-1.75065,3.31118,-3.45691,0.230381,-0.298794,-1.86234,0.24652,-1.75065,3.31118,-3.45691,0.230381,-0.298794,-1.86234,0.24652,-2.43946,3.22724,-3.5663,0.254539,-0.230904,1.95356,0.0593527,-1.05206,3.51444,-3.30591,0.200321,-0.185545,1.96004,0.0593527,-1.82196,3.07249,-2.77822,0.224276,-0.10942,-2.76136,0.0593527,-1.65562,3.64005,-4.07322,0.107439,-0.341522,-2.70979,0.0593527,-1.93098,4.02488,-3.17771,2.14571,-1.07844,2.72929,0.0593527,-1.56541,2.72376,-3.71132,2.04284,-0.943091,2.81176,0.0593527,
1.8786,-1.76976,3.4871,-3.64007,0.24392,-0.169372,-1.87345,0.24652,-1.76976,3.4871,-3.64007,0.24392,-0.169372,-1.87345,0.24652,-1.76976,3.4871,-3.64007,0.24392,-0.169372,-1.87345,0.24652,-1.76976,3.4871,-3.64007,0.24392,-0.169372,-1.87345,0.24652,-1.76976,3.4871,-3.64007,0.24392,-0.169372,-1.87345,0.24652,-2.44818,3.29563,-3.75752,0.175832,-0.163085,2.05842,0.0593527,-1.07599,3.63757,-3.43878,0.239299,-0.235828,2.04505,0.0593527,-1.81655,3.12899,-2.97727,0.257259,-0.163963,-2.66253,0.0593527,-1.70398,3.82734,-4.23841,0.303788,-0.0641557,-2.68255,0.0593527,-1.97867,4.0819,-3.26226,2.38092,-1.17931,2.5385,0.0593527,-1.54781,2.83888,-3.91047,2.69838,-1.28862,2.2397,0.0593527,
1.8887,-1.80072,3.61315,-3.79577,0.259066,-0.102036,-1.86842,0.24652,-1.80072,3.61315,-3.79577,0.259066,-0.102036,-1.86842,0.24652,-1.80072,3.61315,-3.79577,0.259066,-0.102036,-1.86842,0.24652,-1.80072,3.61315,-3.79577,0.259066,-0.102036,-1.86842,0.24652,-1.80072,3.61315,-3.79577,0.259066,-0.102036,-1.86842,0.24652,-2.43037,3.39262,-3.95818,0.356561,-0.276222,2.11381,0.0593527,-1.10086,3.77745,-3.60358,0.245498,-0.219408,2.13634,0.0593527,-1.80403,3.19098,-3.1919,0.239945,-0.283054,-2.57071,0.0593527,-1.74737,3.99321,-4.36306,0.239033,-0.27434,-2.59208,0.0593527,-2.01618,4.15223,-3.4109,2.40797,-1.12858,2.54403,0.0593527,-1.52884,3.01676,-4.14319,2.35842,-1.09868,2.58464,0.0593527,
1.8988,-1.81915,3.6996,-3.96129,0.316425,-0.144011,-1.80645,0.24652,-1.81915,3.6996,-3.96129,0.316425,-0.144011,-1.80645,0.24652,-1.81915,3.6996,-3.96129,0.316425,-0.144011,-1.80645,0.24652,-1.81915,3.6996,-3.96129,0.316425,-0.144011,-1.80645,0.24652,-1.81915,3.6996,-3.96129,0.316425,-0.144011,-1.80645,0.24652,-2.42431,3.50926,-4.12987,0.257302,-0.227651,2.22408,0.0593527,-1.15873,3.92382,-3.77503,0.335496,-0.257189,2.20375,0.0593527,-1.79241,3.27827,-3.41068,0.333485,-0.211368,-2.51669,0.0593527,-1.7863,4.147,-4.47909,0.407563,-0.103699,-2.52969,0.0593527,-2.05168,4.22344,-3.56235,-2.85704,-1.31431,1.60042,0.0593527,-1.52277,3.21729,-4.3591,-2.79582,-1.30998,1.54624,0.0593527,
1.9089,-1.82364,3.79027,-4.13929,0.351499,-0.243057,-1.72176,0.24652,-1.82364,3.79027,-4.13929,0.351499,-0.243057,-1.72176,0.24652,-1.82364,3.79027,-4.13929,0.351499,-0.243057,-1.72176,0.24652,-1.82364,3.79027,-4.13929,0.351499,-0.243057,-1.72176,0.24652,-1.82364,3.79027,-4.13929,0.351499,-0.243057,-1.72176,0.24652,-2.43606,3.59496,-4.30404,0.389092,-0.297558,2.27928,0.0593527,-1.19719,4.05418,-3.93421,0.330818,-0.254673,2.29499,0.0593527,-1.792,3.35597,-3.62155,0.307415,-0.29903,-2.41583,0.0593527,-1.84211,4.29994,-4.6183,0.2544,-0.355301,-2.40271,0.0593527,-2.10079,4.27833,-3.6822,2.87477,-1.24126,2.16632,0.0593527,-1.53449,3.37236,-4.5493,2.74018,-1.20577,2.29287,0.0593527,
1.919,-1.82951,3.88226,-4.31532,0.370307,-0.353308,-1.61742,0.24652,-1.82951,3.88226,-4.31532,0.370307,-0.353308,-1.61742,0.24652,-1.82951,3.88226,-4.31532,0.370307,-0.353308,-1.61742,0.24652,-1.82951,3.88226,-4.31532,0.370307,-0.353308,-1.61742,0.24652,-1.82951,3.88226,-4.31532,0.370307,-0.353308,-1.61742,0.24652,-2.47029,3.6606,-4.48041,0.317831,-0.227062,2.38249,0.0593527,-1.2178,4.17872,-4.08251,0.387684,-0.284722,2.36472,0.0593527,-1.78398,3.39547,-3.81027,0.435323,-0.219646,-2.37352,0.0593527,-1.9055,4.43509,-4.76056,0.520007,-0.135261,-2.3766,0.0593527,-2.1544,4.33213,-3.80442,-2.32388,-1.25542,1.16278,0.0593527,-1.53136,3.50332,-4.77311,-2.32347,-1.25746,1.16001,0.0593527,
1.9291,-1.8609,3.97779,-4.48507,0.378091,-0.395965,-1.48256,0.24652,-1.8609,3.97779,-4.48507,0.378091,-0.395965,-1.48256,0.24652,-1.8609,3.97779,-4.48507,0.378091,-0.395965,-1.48256,0.24652,-1.8609,3.97779,-4.48507,0.378091,-0.395965,-1.48256,0.24652,-1.8609,3.97779,-4.48507,0.378091,-0.395965,-1.48256,0.24652,-2.48192,3.70239,-4.67511,0.462701,-0.360524,2.42449,0.0593527,-1.22083,4.27804,-4.23796,0.41557,-0.314372,2.43704,0.0593527,-1.75907,3.42163,-4.00617,0.347419,-0.35131,-2.25868,0.0593527,-1.94785,4.55784,-4.91149,0.357772,-0.344661,-2.26629,0.0593527,-2.19386,4.36024,-3.92619,-2.35942,-1.24,1.23215,0.0593527,-1.51452,3.61849,-4.98209,-2.88477,-1.25507,1.72969,0.0593527,
