time,0_rod(payload_bars compound_3).X,0_rod(payload_bars compound_3).Y,0_rod(payload_bars compound_3).Z,0_rod(payload_bars compound_3).Euler1,0_rod(payload_bars compound_3).Euler2,0_rod(payload_bars compound_3).Euler3,0_rod(payload_bars compound_3).mass,1_rod(payload_bars compound_3).X,1_rod(payload_bars compound_3).Y,1_rod(payload_bars compound_3).Z,1_rod(payload_bars compound_3).Euler1,1_rod(payload_bars compound_3).Euler2,1_rod(payload_bars compound_3).Euler3,1_rod(payload_bars compound_3).mass,2_rod(payload_bars compound_3).X,2_rod(payload_bars compound_3).Y,2_rod(payload_bars compound_3).Z,2_rod(payload_bars compound_3).Euler1,2_rod(payload_bars compound_3).Euler2,2_rod(payload_bars compound_3).Euler3,2_rod(payload_bars compound_3).mass,3_rod(payload_bars compound_3).X,3_rod(payload_bars compound_3).Y,3_rod(payload_bars compound_3).Z,3_rod(payload_bars compound_3).Euler1,3_rod(payload_bars compound_3).Euler2,3_rod(payload_bars compound_3).Euler3,3_rod(payload_bars compound_3).mass,4_rod(payload_bars compound_3).X,4_rod(payload_bars compound_3).Y,4_rod(payload_bars compound_3).Z,4_rod(payload_bars compound_3).Euler1,4_rod(payload_bars compound_3).Euler2,4_rod(payload_bars compound_3).Euler3,4_rod(payload_bars compound_3).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
24.3612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47886,4.08833,15.7967,0.708974,0.729957,1.48013,0.199491,1.62625,6.90375,10.6694,0.747536,0.809266,1.42086,0.199491,-0.0626176,6.4708,13.0108,0.692187,0.799945,3.00912,0.199491,-1.46488,4.66107,10.3622,0.705939,0.818592,2.88716,0.199491,-2.05661,6.43474,11.3485,0.919043,-0.738198,-1.76823,0.199645,0.348289,3.63556,12.3907,0.941836,-0.764113,-1.80241,0.199491,
24.3713,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48066,4.08868,15.7975,0.710193,0.72977,1.48066,0.199491,1.62309,6.9049,10.6661,0.748264,0.809836,1.42051,0.199491,-0.0663889,6.47198,13.0123,0.693564,0.797842,3.00951,0.199491,-1.46959,4.65505,10.3608,0.706986,0.819095,2.88661,0.199491,-2.06331,6.43332,11.3488,0.91979,-0.737588,-1.76797,0.199645,0.347269,3.63542,12.3899,0.942537,-0.763772,-1.80276,0.199491,
24.3814,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.4824,4.08902,15.7982,0.71085,0.729547,1.48082,0.199491,1.62002,6.90603,10.6628,0.749964,0.810492,1.42088,0.199491,-0.0700309,6.47308,13.0138,0.694759,0.796552,3.00978,0.199491,-1.47417,4.64918,10.3595,0.707984,0.819645,2.88605,0.199491,-2.06979,6.43188,11.349,0.92108,-0.736911,-1.76807,0.199645,0.346309,3.63526,12.3892,0.943068,-0.763466,-1.803,0.199491,
24.3915,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48408,4.08933,15.7989,0.711795,0.729357,1.48119,0.199491,1.61703,6.90705,10.6596,0.75054,0.811016,1.42048,0.199491,-0.0735489,6.47416,13.0152,0.694768,0.801295,3.00923,0.199491,-1.47855,4.64355,10.3582,0.708959,0.820123,2.88553,0.199491,-2.07602,6.43047,11.3492,0.922214,-0.736273,-1.76812,0.199645,0.34535,3.63511,12.3885,0.943834,-0.763124,-1.8034,0.199491,
24.4016,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48562,4.08963,15.7995,0.713085,0.729219,1.48181,0.199491,1.61416,6.90796,10.6566,0.751403,0.811553,1.42034,0.199491,-0.0769061,6.47514,13.0164,0.695799,0.800419,3.00945,0.199491,-1.48267,4.63825,10.357,0.709882,0.820581,2.88505,0.199491,-2.08194,6.42912,11.3495,0.922601,-0.735765,-1.76771,0.199645,0.34439,3.63498,12.3877,0.944727,-0.762764,-1.80389,0.199491,
24.4117,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48696,4.08991,15.8001,0.713791,0.729066,1.48207,0.199491,1.61142,6.90871,10.6539,0.752889,0.812123,1.42071,0.199491,-0.0800337,6.4759,13.0175,0.697058,0.798071,3.00988,0.199491,-1.4865,4.63332,10.356,0.710702,0.821132,2.88458,0.199491,-2.0874,6.42774,11.3497,0.923678,-0.73518,-1.7678,0.199645,0.343481,3.63483,12.387,0.945278,-0.762468,-1.80414,0.199491,
24.4218,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48812,4.09015,15.8005,0.714486,0.728942,1.48234,0.199491,1.60883,6.90927,10.6513,0.753112,0.81253,1.42024,0.199491,-0.082926,6.47651,13.0184,0.696996,0.802321,3.00941,0.199491,-1.48998,4.62885,10.3551,0.711469,0.821605,2.88418,0.199491,-2.09234,6.42638,11.3499,0.924719,-0.734627,-1.76792,0.199645,0.342586,3.63468,12.3863,0.94603,-0.762142,-1.80455,0.199491,
24.4319,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48906,4.09038,15.8008,0.715625,0.728892,1.48296,0.199491,1.60641,6.90959,10.6491,0.754091,0.812992,1.4204,0.199491,-0.0855454,6.47696,13.019,0.697649,0.802402,3.00952,0.199491,-1.49304,4.62492,10.3543,0.712176,0.821971,2.88386,0.199491,-2.09677,6.42507,11.3501,0.924759,-0.734249,-1.76745,0.199645,0.341684,3.63454,12.3856,0.94698,-0.761784,-1.80508,0.199491,
24.442,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48973,4.09058,15.801,0.716394,0.72886,1.48335,0.199491,1.60422,6.90968,10.6472,0.755153,0.813426,1.42071,0.199491,-0.0878262,6.47714,13.0194,0.698794,0.799444,3.01004,0.199491,-1.49568,4.62155,10.3538,0.712828,0.822201,2.88363,0.199491,-2.10053,6.42378,11.3503,0.925447,-0.733807,-1.76749,0.199645,0.340836,3.63437,12.385,0.947817,-0.76145,-1.80555,0.199491,
24.4521,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49015,4.09075,15.801,0.716883,0.728848,1.4836,0.199491,1.60228,6.90952,10.6456,0.755003,0.813693,1.42024,0.199491,-0.0897542,6.47711,13.0195,0.698595,0.803048,3.00967,0.199491,-1.49785,4.6188,10.3534,0.713377,0.822393,2.88346,0.199491,-2.10359,6.42252,11.3504,0.926163,-0.733396,-1.76762,0.199645,0.340038,3.63419,12.3843,0.948716,-0.761111,-1.80608,0.199491,
24.4622,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49031,4.0909,15.8009,0.717847,0.72892,1.48421,0.199491,1.6006,6.90911,10.6444,0.755897,0.814035,1.42063,0.199491,-0.0913215,6.47692,13.0193,0.698841,0.803745,3.00969,0.199491,-1.49951,4.61671,10.3532,0.713885,0.822345,2.8834,0.199491,-2.10597,6.42138,11.3505,0.925956,-0.733157,-1.76723,0.199645,0.339248,3.63402,12.3837,0.949745,-0.760755,-1.80669,0.199491,
24.4723,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49022,4.09105,15.8007,0.7186,0.729022,1.4847,0.199491,1.59922,6.90848,10.6435,0.75632,0.814285,1.42077,0.199491,-0.0924791,6.47648,13.0189,0.699737,0.800459,3.01025,0.199491,-1.50066,4.6153,10.3532,0.714331,0.822107,2.88345,0.199491,-2.10758,6.42031,11.3505,0.92613,-0.732905,-1.76718,0.199645,0.338539,3.63383,12.3832,0.950446,-0.760467,-1.80709,0.199491,
24.4824,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48987,4.09114,15.8003,0.71889,0.729127,1.48493,0.199491,1.59816,6.90765,10.643,0.755916,0.814393,1.42042,0.199491,-0.0932235,6.47584,13.0182,0.699338,0.803412,3.00994,0.199491,-1.50128,4.61457,10.3534,0.714654,0.821832,2.88356,0.199491,-2.10839,6.41932,11.3505,0.926435,-0.732683,-1.7673,0.199645,0.337928,3.63364,12.3827,0.950894,-0.76024,-1.80734,0.199491,
24.4925,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48929,4.0912,15.7999,0.719512,0.729295,1.48541,0.199491,1.59744,6.90664,10.6428,0.75662,0.814568,1.42098,0.199491,-0.0935583,6.47508,13.0173,0.699193,0.804434,3.0099,0.199491,-1.50137,4.61455,10.3537,0.714834,0.821555,2.88373,0.199491,-2.10847,6.41852,11.3505,0.926058,-0.732613,-1.76706,0.199645,0.337377,3.63347,12.3823,0.951386,-0.760025,-1.80762,0.199491,
24.5026,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48851,4.09123,15.7993,0.720032,0.729489,1.48586,0.199491,1.59711,6.90549,10.6431,0.756347,0.814585,1.42093,0.199491,-0.0934567,6.47416,13.0163,0.699798,0.800926,3.01047,0.199491,-1.50093,4.61522,10.3542,0.714922,0.821152,2.88397,0.199491,-2.1078,6.41789,11.3505,0.925655,-0.732604,-1.7669,0.199645,0.336951,3.63331,12.3819,0.951746,-0.759859,-1.80783,0.199491,
24.5127,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48754,4.09118,15.7987,0.72008,0.729667,1.48603,0.199491,1.59716,6.90426,10.6437,0.755808,0.814509,1.42078,0.199491,-0.0929147,6.47311,13.0151,0.699191,0.803242,3.01023,0.199491,-1.49999,4.61653,10.3548,0.71487,0.820755,2.88424,0.199491,-2.10635,6.41742,11.3504,0.925687,-0.732593,-1.7671,0.199645,0.336683,3.63316,12.3817,0.952005,-0.759743,-1.80799,0.199491,
24.5228,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48644,4.09108,15.7981,0.72036,0.729879,1.48638,0.199491,1.59761,6.90298,10.6447,0.75618,0.814471,1.42139,0.199491,-0.0919585,6.47205,13.0139,0.698692,0.80441,3.01013,0.199491,-1.49855,4.61849,10.3556,0.714675,0.820367,2.88456,0.199491,-2.10423,6.41721,11.3504,0.925052,-0.732744,-1.76694,0.199645,0.336535,3.63306,12.3816,0.95243,-0.759631,-1.80828,0.199491,
24.5329,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48523,4.09095,15.7974,0.720567,0.7301,1.4867,0.199491,1.59847,6.90172,10.6461,0.755275,0.814237,1.42114,0.199491,-0.090598,6.47094,13.0126,0.699011,0.800719,3.01067,0.199491,-1.49662,4.62106,10.3564,0.71438,0.819884,2.88492,0.199491,-2.10145,6.41726,11.3503,0.924231,-0.732989,-1.76673,0.199645,0.336552,3.63299,12.3816,0.952836,-0.759563,-1.80858,0.199491,
24.543,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48398,4.09078,15.7968,0.720243,0.730283,1.48667,0.199491,1.59973,6.90054,10.6478,0.754682,0.813965,1.4212,0.199491,-0.0888421,6.46985,13.0113,0.698212,0.802396,3.01044,0.199491,-1.49426,4.62418,10.3573,0.713955,0.819404,2.88531,0.199491,-2.098,6.41754,11.3501,0.924084,-0.733206,-1.76704,0.199645,0.33677,3.63296,12.3818,0.953177,-0.759551,-1.80886,0.199491,
24.5531,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48273,4.09059,15.7962,0.720077,0.730473,1.48675,0.199491,1.60137,6.89946,10.6499,0.754595,0.813685,1.42168,0.199491,-0.0867332,6.46887,13.0101,0.697386,0.803681,3.01023,0.199491,-1.49148,4.62781,10.3583,0.713414,0.818891,2.88571,0.199491,-2.09402,6.41814,11.35,0.923238,-0.733594,-1.76695,0.199645,0.337151,3.633,12.3822,0.953679,-0.759556,-1.80928,0.199491,
24.5632,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48151,4.0904,15.7956,0.71987,0.730652,1.4868,0.199491,1.60343,6.89856,10.6522,0.75323,0.813213,1.42127,0.199491,-0.0842934,6.46798,13.009,0.697439,0.799851,3.01067,0.199491,-1.48831,4.63191,10.3593,0.712801,0.818256,2.88615,0.199491,-2.08954,6.41905,11.3498,0.922268,-0.73407,-1.76684,0.199645,0.337721,3.63309,12.3827,0.954204,-0.759606,-1.80973,0.199491,
24.5733,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48037,4.09017,15.795,0.719158,0.730775,1.4865,0.199491,1.60585,6.89786,10.6548,0.752593,0.812751,1.42144,0.199491,-0.0815316,6.46722,13.008,0.6965,0.800826,3.01041,0.199491,-1.48483,4.63638,10.3602,0.712088,0.817611,2.88659,0.199491,-2.08458,6.42024,11.3496,0.921987,-0.734512,-1.76724,0.199645,0.338509,3.63322,12.3834,0.954675,-0.759717,-1.81018,0.199491,
24.5834,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47933,4.08992,15.7946,0.71856,0.730881,1.48628,0.199491,1.60864,6.89738,10.6576,0.752004,0.812239,1.42167,0.199491,-0.0784969,6.46667,13.0072,0.695393,0.802311,3.01004,0.199491,-1.48106,4.64118,10.3612,0.711212,0.817147,2.88697,0.199491,-2.07927,6.42175,11.3494,0.92107,-0.735113,-1.76725,0.199645,0.339493,3.63343,12.3843,0.954421,-0.760009,-1.81015,0.199491,
24.5935,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47839,4.08964,15.7942,0.717879,0.730957,1.48598,0.199491,1.61179,6.89718,10.6606,0.750499,0.811584,1.42126,0.199491,-0.0752104,6.46629,13.0066,0.69524,0.798464,3.01037,0.199491,-1.47705,4.64623,10.3621,0.710205,0.816833,2.8873,0.199491,-2.07369,6.42359,11.3491,0.920096,-0.735782,-1.76726,0.199645,0.340662,3.63369,12.3853,0.953875,-0.7604,-1.80994,0.199491,
24.6036,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.4776,4.08932,15.794,0.716893,0.730974,1.48547,0.199491,1.61527,6.89723,10.6638,0.749646,0.810947,1.42133,0.199491,-0.0717037,6.46608,13.0062,0.694287,0.798554,3.01011,0.199491,-1.47288,4.65145,10.3629,0.709212,0.816302,2.88767,0.199491,-2.06784,6.42568,11.3489,0.919776,-0.73641,-1.76772,0.199645,0.342018,3.63399,12.3865,0.95374,-0.760767,-1.81004,0.199491,
24.6137,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47699,4.08898,15.7939,0.716219,0.730977,1.48515,0.199491,1.61899,6.89751,10.667,0.748586,0.810252,1.42125,0.199491,-0.0680427,6.46611,13.006,0.692961,0.800376,3.00959,0.199491,-1.46857,4.6568,10.3637,0.708211,0.815645,2.88804,0.199491,-2.06187,6.42802,11.3486,0.918902,-0.737169,-1.76784,0.199645,0.343531,3.63433,12.3879,0.953592,-0.761178,-1.81015,0.199491,
24.6238,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47654,4.08866,15.7938,0.715597,0.730954,1.48483,0.199491,1.62291,6.89806,10.6704,0.747101,0.809478,1.42086,0.199491,-0.0643071,6.46632,13.0061,0.692635,0.796785,3.00976,0.199491,-1.46418,4.66222,10.3644,0.707256,0.814768,2.88846,0.199491,-2.05583,6.43059,11.3484,0.917968,-0.737978,-1.76793,0.199645,0.345159,3.63474,12.3894,0.953918,-0.761546,-1.81061,0.199491,
24.6339,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47626,4.08834,15.7939,0.714405,0.730857,1.48411,0.199491,1.62693,6.89886,10.6739,0.746153,0.808721,1.42083,0.199491,-0.0605377,6.46668,13.0064,0.691812,0.795775,3.00954,0.199491,-1.45976,4.66764,10.3651,0.706207,0.814105,2.8888,0.199491,-2.04974,6.43331,11.3481,0.917723,-0.738723,-1.76847,0.199645,0.346917,3.6352,12.3911,0.954039,-0.761985,-1.81094,0.199491,
24.644,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47615,4.08803,15.7941,0.713239,0.730731,1.48339,0.199491,1.63101,6.89988,10.6774,0.74504,0.807923,1.42066,0.199491,-0.0567919,6.46723,13.0068,0.690386,0.79793,3.00888,0.199491,-1.45536,4.67301,10.3658,0.705152,0.813448,2.88913,0.199491,-2.0437,6.43615,11.3479,0.917017,-0.739562,-1.76869,0.199645,0.348745,3.63571,12.3928,0.954449,-0.762402,-1.81148,0.199491,
24.6541,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47618,4.08773,15.7943,0.712389,0.730602,1.48286,0.199491,1.63512,6.90105,10.681,0.743695,0.807093,1.4203,0.199491,-0.0531106,6.46789,13.0075,0.689921,0.795082,3.00887,0.199491,-1.45102,4.67828,10.3664,0.704226,0.812471,2.88952,0.199491,-2.03781,6.4391,11.3478,0.916312,-0.740414,-1.7689,0.199645,0.350597,3.63626,12.3947,0.955575,-0.762707,-1.81252,0.199491,
24.6642,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47632,4.08741,15.7947,0.711289,0.730431,1.48215,0.199491,1.63921,6.90233,10.6845,0.742798,0.80631,1.42023,0.199491,-0.0494891,6.4686,13.0083,0.689369,0.792825,3.00878,0.199491,-1.4468,4.68336,10.367,0.703339,0.811473,2.8899,0.199491,-2.03207,6.44203,11.3477,0.91602,-0.741206,-1.76936,0.199645,0.352493,3.63679,12.3966,0.956448,-0.763065,-1.81339,0.199491,
24.6743,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47653,4.08708,15.7951,0.710078,0.730232,1.48135,0.199491,1.64323,6.90368,10.6878,0.741747,0.805523,1.42002,0.199491,-0.04598,6.4694,13.0092,0.688005,0.79502,3.00809,0.199491,-1.44275,4.68822,10.3675,0.702463,0.81057,2.89024,0.199491,-2.02656,6.44493,11.3476,0.915567,-0.742009,-1.76969,0.199645,0.354366,3.63733,12.3985,0.957525,-0.763384,-1.8144,0.199491,
24.6844,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47681,4.08675,15.7955,0.709207,0.73005,1.48078,0.199491,1.6471,6.90505,10.6911,0.74047,0.804741,1.41962,0.199491,-0.042641,6.47024,13.0102,0.68737,0.793622,3.00791,0.199491,-1.43889,4.69282,10.368,0.701678,0.80957,2.89059,0.199491,-2.02137,6.44777,11.3475,0.915005,-0.742803,-1.76991,0.199645,0.356163,3.63786,12.4003,0.958954,-0.763624,-1.81564,0.199491,
24.6945,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47711,4.08645,15.7959,0.708092,0.729849,1.48004,0.199491,1.65078,6.90639,10.6942,0.739679,0.80404,1.41953,0.199491,-0.0394912,6.47103,13.0112,0.687149,0.790346,3.00799,0.199491,-1.43527,4.6971,10.3684,0.700954,0.808588,2.89092,0.199491,-2.01648,6.45045,11.3475,0.91461,-0.743538,-1.7702,0.199645,0.357905,3.63836,12.4021,0.960003,-0.76391,-1.81662,0.199491,
24.7046,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47743,4.08618,15.7964,0.706739,0.729632,1.47913,0.199491,1.65418,6.90765,10.697,0.738839,0.803375,1.41936,0.199491,-0.0365843,6.4718,13.0121,0.686076,0.791846,3.00744,0.199491,-1.43191,4.70105,10.3689,0.700271,0.807713,2.8912,0.199491,-2.01195,6.45292,11.3474,0.914494,-0.744184,-1.77063,0.199645,0.359532,3.63882,12.4037,0.961051,-0.764165,-1.81757,0.199491,
24.7147,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47773,4.08596,15.7967,0.705575,0.729441,1.47834,0.199491,1.65726,6.9088,10.6996,0.737821,0.802746,1.41901,0.199491,-0.0339647,6.47253,13.0129,0.685251,0.792404,3.00704,0.199491,-1.42883,4.70464,10.3693,0.699635,0.806949,2.89146,0.199491,-2.00785,6.45518,11.3474,0.914059,-0.74482,-1.77081,0.199645,0.360992,3.63925,12.4053,0.961975,-0.764401,-1.81842,0.199491,
24.7248,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47797,4.0858,15.7971,0.704536,0.72928,1.47763,0.199491,1.65999,6.90981,10.7019,0.737293,0.802232,1.41897,0.199491,-0.0316315,6.47313,13.0137,0.685257,0.789042,3.00721,0.199491,-1.42608,4.70783,10.3696,0.699072,0.806256,2.89168,0.199491,-2.00417,6.45716,11.3474,0.913602,-0.74539,-1.77092,0.199645,0.362299,3.63962,12.4066,0.962329,-0.764691,-1.81886,0.199491,
24.7349,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47811,4.08568,15.7974,0.703799,0.72916,1.47713,0.199491,1.66233,6.91061,10.7039,0.736717,0.801785,1.41886,0.199491,-0.0295818,6.47361,13.0143,0.684713,0.788998,3.00696,0.199491,-1.42369,4.71058,10.37,0.69857,0.805709,2.89186,0.199491,-2.00095,6.45881,11.3473,0.913767,-0.745788,-1.7714,0.199645,0.363438,3.63991,12.4078,0.961851,-0.765073,-1.81868,0.199491,
24.745,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47814,4.08556,15.7976,0.703521,0.729096,1.47695,0.199491,1.66429,6.91118,10.7056,0.73597,0.801402,1.41858,0.199491,-0.0278445,6.47398,13.0147,0.683831,0.791182,3.00647,0.199491,-1.42167,4.71289,10.3704,0.698155,0.805252,2.89202,0.199491,-1.99825,6.46014,11.3473,0.913408,-0.746178,-1.77147,0.199645,0.36435,3.64013,12.4088,0.961175,-0.765428,-1.81834,0.199491,
24.7551,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47805,4.08544,15.7978,0.703493,0.729073,1.47695,0.199491,1.66582,6.91149,10.7069,0.73566,0.801149,1.41858,0.199491,-0.0264383,6.47416,13.015,0.683856,0.789175,3.00661,0.199491,-1.42004,4.71472,10.3707,0.697839,0.804869,2.89216,0.199491,-1.9961,6.46111,11.3474,0.912864,-0.746509,-1.77135,0.199645,0.365037,3.64026,12.4095,0.960388,-0.765739,-1.8179,0.199491,
24.7652,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47784,4.08533,15.7979,0.703406,0.729071,1.47693,0.199491,1.6669,6.91155,10.7079,0.73535,0.800967,1.41853,0.199491,-0.0253893,6.47413,13.0152,0.683945,0.787381,3.00678,0.199491,-1.41884,4.71606,10.3711,0.697602,0.804636,2.89227,0.199491,-1.99448,6.46168,11.3474,0.913083,-0.746642,-1.77168,0.199645,0.365508,3.64031,12.41,0.959327,-0.766035,-1.81723,0.199491,
24.7753,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47753,4.08524,15.7979,0.703267,0.729088,1.47688,0.199491,1.66749,6.91135,10.7086,0.73496,0.800847,1.41838,0.199491,-0.0247454,6.47395,13.0152,0.683332,0.789794,3.00643,0.199491,-1.41804,4.71692,10.3714,0.697398,0.804681,2.8923,0.199491,-1.99342,6.46188,11.3476,0.912865,-0.746755,-1.77165,0.199645,0.365728,3.64032,12.4102,0.958235,-0.766274,-1.81651,0.199491,
