time,0_rod(payload_bars compound_j8RNsn).X,0_rod(payload_bars compound_j8RNsn).Y,0_rod(payload_bars compound_j8RNsn).Z,0_rod(payload_bars compound_j8RNsn).Euler1,0_rod(payload_bars compound_j8RNsn).Euler2,0_rod(payload_bars compound_j8RNsn).Euler3,0_rod(payload_bars compound_j8RNsn).mass,1_rod(payload_bars compound_j8RNsn).X,1_rod(payload_bars compound_j8RNsn).Y,1_rod(payload_bars compound_j8RNsn).Z,1_rod(payload_bars compound_j8RNsn).Euler1,1_rod(payload_bars compound_j8RNsn).Euler2,1_rod(payload_bars compound_j8RNsn).Euler3,1_rod(payload_bars compound_j8RNsn).mass,2_rod(payload_bars compound_j8RNsn).X,2_rod(payload_bars compound_j8RNsn).Y,2_rod(payload_bars compound_j8RNsn).Z,2_rod(payload_bars compound_j8RNsn).Euler1,2_rod(payload_bars compound_j8RNsn).Euler2,2_rod(payload_bars compound_j8RNsn).Euler3,2_rod(payload_bars compound_j8RNsn).mass,3_rod(payload_bars compound_j8RNsn).X,3_rod(payload_bars compound_j8RNsn).Y,3_rod(payload_bars compound_j8RNsn).Z,3_rod(payload_bars compound_j8RNsn).Euler1,3_rod(payload_bars compound_j8RNsn).Euler2,3_rod(payload_bars compound_j8RNsn).Euler3,3_rod(payload_bars compound_j8RNsn).mass,4_rod(payload_bars compound_j8RNsn).X,4_rod(payload_bars compound_j8RNsn).Y,4_rod(payload_bars compound_j8RNsn).Z,4_rod(payload_bars compound_j8RNsn).Euler1,4_rod(payload_bars compound_j8RNsn).Euler2,4_rod(payload_bars compound_j8RNsn).Euler3,4_rod(payload_bars compound_j8RNsn).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
14.14,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.14736,5.55394,4.18006,0.421854,0.226456,-2.37213,0.199491,2.58435,7.43787,3.17864,0.189976,0.0883405,-2.38243,0.199491,0.338065,6.27959,3.51078,-0.0173174,0.372022,-0.87243,0.199491,0.430826,8.36337,5.8122,0.259986,0.119773,-0.823821,0.199491,0.658302,6.60829,5.90225,-1.44803,0.748876,-0.22076,0.199645,-1.15403,8.57858,3.14636,-1.39577,0.648621,-0.147326,0.199491,
14.1501,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.08691,5.57387,4.02851,0.376118,0.156329,-2.3685,0.199491,2.61424,7.45362,3.17785,0.252604,0.140801,-2.37194,0.199491,0.39923,6.34091,3.49775,-0.017326,0.372012,-0.872434,0.199491,0.418675,8.3337,5.74963,0.265882,0.104381,-0.814021,0.199491,0.672952,6.59661,5.83465,-1.42485,0.747235,-0.194405,0.199645,-1.12705,8.57295,3.11321,-1.41971,0.840132,-0.160387,0.199491,
14.1602,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.03819,5.554,3.89547,0.0733861,-0.170256,-2.34468,0.199491,2.62514,7.47775,3.18996,0.225358,0.0999304,-2.37263,0.199491,0.418236,6.35583,3.49462,-0.0173191,0.37202,-0.872426,0.199491,0.442412,8.31775,5.71928,0.315585,0.0614675,-0.799344,0.199491,0.709091,6.59318,5.7647,-1.4178,0.82062,-0.193064,0.199645,-1.12204,8.56728,3.0797,-1.36315,0.640336,-0.117222,0.199491,
14.1703,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.0063,5.51605,3.80619,0.370081,0.0990069,-2.3441,0.199491,2.62827,7.50168,3.21063,0.265988,0.120648,-2.36384,0.199491,0.448789,6.37987,3.48959,-0.017319,0.37202,-0.872418,0.199491,0.451474,8.3082,5.6896,0.33475,0.0418723,-0.784017,0.199491,0.726322,6.60277,5.71237,-1.38145,0.781848,-0.170085,0.199645,-1.10405,8.57444,3.05811,-1.37119,0.830636,-0.116539,0.199491,
14.1804,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.97494,5.47411,3.76511,0.477741,0.177065,-2.33948,0.199491,2.63922,7.54003,3.23242,0.207051,0.0356402,-2.36145,0.199491,0.559319,6.48407,3.46578,-0.0173065,0.372034,-0.872427,0.199491,0.442298,8.28074,5.66592,0.277941,0.101487,-0.778342,0.199491,0.733335,6.63166,5.70885,-1.37568,0.839005,-0.167275,0.199645,-1.10889,8.57822,3.03084,-1.32665,0.699856,-0.0814696,0.199491,
14.1905,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.91818,5.44405,3.6942,0.294282,-0.0242795,-2.3575,0.199491,2.666,7.61334,3.2588,0.328863,0.12494,-2.34699,0.199491,0.610742,6.5416,3.45171,-0.0173218,0.372017,-0.872429,0.199491,0.463419,8.29569,5.66658,0.383336,-0.0167397,-0.778317,0.199491,0.721489,6.63851,5.72696,-1.32364,0.728789,-0.1343,0.199645,-1.02883,8.60485,3.02629,-1.30349,0.74838,-0.058114,0.199491,
14.2006,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.78397,5.45623,3.61621,0.40411,0.0476456,-2.34868,0.199491,2.73777,7.69999,3.29004,0.231584,9.6765e-05,-2.35136,0.199491,0.657015,6.5778,3.44293,-0.0173193,0.37202,-0.872418,0.199491,0.463174,8.3352,5.69959,0.306294,0.0598473,-0.785438,0.199491,0.778405,6.66729,5.73248,-1.31429,0.849982,-0.119476,0.199645,-0.991019,8.62815,3.02704,-1.28699,0.899416,-0.0500533,0.199491,
14.2107,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.695,5.43918,3.5562,0.243557,-0.146503,-2.33875,0.199491,2.8296,7.80498,3.31725,0.28794,0.038889,-2.3523,0.199491,0.697514,6.62451,3.43087,-0.0173086,0.372032,-0.872434,0.199491,0.436012,8.41389,5.73592,0.410891,-0.0361059,-0.779886,0.199491,0.829672,6.7045,5.73034,-1.27568,0.780828,-0.0890269,0.199645,-0.968136,8.6559,2.99115,-1.24344,0.655756,-0.0350118,0.199491,
14.2208,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65267,5.40427,3.48822,0.44516,0.0139364,-2.35998,0.199491,2.88034,7.93289,3.33524,0.367299,0.0926176,-2.34204,0.199491,0.770185,6.7167,3.40606,-0.0173156,0.372024,-0.872422,0.199491,0.444176,8.52014,5.79424,0.306373,0.0653384,-0.784912,0.199491,0.857165,6.73916,5.74279,-1.25596,0.843684,-0.07715,0.199645,-0.913279,8.74175,2.93641,-1.21491,0.852721,-0.0085136,0.199491,
14.2309,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.63694,5.384,3.42685,0.434241,-0.02359,-2.36964,0.199491,2.96734,8.05362,3.37047,0.247828,-0.0541833,-2.34973,0.199491,0.815352,6.75219,3.39663,-0.0173199,0.372019,-0.872441,0.199491,0.398887,8.61199,5.82815,0.449231,-0.0759139,-0.794071,0.199491,0.896427,6.80546,5.7754,-1.21907,0.745831,-0.0419647,0.199645,-0.900343,8.79088,2.89216,-1.18489,0.759801,0.00928843,0.199491,
14.241,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.60885,5.4087,3.36982,0.250753,-0.231888,-2.34263,0.199491,3.01857,8.18535,3.41106,0.464974,0.124577,-2.34496,0.199491,0.837988,6.78544,3.38718,-0.0173185,0.372021,-0.872431,0.199491,0.340646,8.70223,5.87617,0.327635,0.0456089,-0.798797,0.199491,0.899666,6.87433,5.80594,-1.1934,0.839267,-0.0204245,0.199645,-0.915913,8.85269,2.89425,-1.15711,0.80692,0.0240218,0.199491,
14.2511,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.59249,5.41278,3.34407,0.40554,-0.0933473,-2.36543,0.199491,3.02656,8.31815,3.47147,0.241312,-0.138435,-2.34291,0.199491,0.862231,6.82227,3.37658,-0.0173181,0.372021,-0.872419,0.199491,0.284928,8.78498,5.91254,0.485025,-0.110917,-0.805374,0.199491,0.864086,6.94911,5.8495,-1.1594,0.732063,0.0017728,0.199645,-0.918667,8.94722,2.91148,-1.13381,0.702547,0.0402901,0.199491,
14.2612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.59137,5.40418,3.3295,0.582452,0.0787576,-2.36522,0.199491,3.05344,8.45168,3.5326,0.434928,0.00359438,-2.35896,0.199491,0.906954,6.85659,3.36689,-0.0173195,0.37202,-0.872428,0.199491,0.214857,8.85071,5.92552,0.370252,0.00195396,-0.803678,0.199491,0.841748,7.03454,5.89996,-1.12365,0.812034,0.0245343,0.199645,-0.944014,9.02322,2.9339,-1.09503,0.863485,0.0644334,0.199491,
14.2713,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.5658,5.41884,3.25556,0.304293,-0.22375,-2.33777,0.199491,3.0984,8.61641,3.59063,0.526296,0.0469774,-2.35804,0.199491,0.972066,6.92321,3.3472,-0.0173138,0.372026,-0.872418,0.199491,0.200087,8.90767,5.96744,0.407961,-0.0263137,-0.808633,0.199491,0.85699,7.12337,5.93527,-1.08914,0.736385,0.0464337,0.199645,-0.935762,9.12587,2.93625,-1.0752,0.723561,0.0768198,0.199491,
14.2814,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.5295,5.41316,3.1762,0.284622,-0.261385,-2.32912,0.199491,3.16447,8.76747,3.66324,0.335221,-0.179258,-2.34865,0.199491,1.04428,6.97169,3.3315,-0.00693152,0.383665,-0.874425,0.199491,0.163253,9.00233,5.97703,0.545972,-0.154238,-0.817328,0.199491,0.913994,7.22851,5.95229,-1.04353,0.806431,0.0816697,0.199645,-0.967046,9.19183,2.90724,-1.02238,0.869672,0.104544,0.199491,
14.2915,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.45145,5.33875,3.13889,0.679129,0.087407,-2.35612,0.199491,3.20872,8.95992,3.67852,0.600659,0.0539652,-2.3627,0.199491,1.11726,6.98127,3.29154,0.00638757,0.398077,-0.865383,0.199491,0.153369,9.11832,6.02056,0.492322,-0.0584313,-0.78941,0.199491,1.03198,7.344,5.96105,-1.01309,0.755765,0.0801603,0.199645,-1.00105,9.22969,2.88732,-1.01703,0.629666,0.0941699,0.199491,
14.3016,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.36849,5.23941,3.13675,0.680963,0.0552771,-2.34864,0.199491,3.29898,9.1378,3.68281,0.55158,-0.0360502,-2.35237,0.199491,1.22414,7.01037,3.26262,0.0235864,0.41717,-0.864532,0.199491,0.112916,9.17716,6.07529,0.535624,-0.0801316,-0.774238,0.199491,1.10304,7.38067,5.93242,-0.971572,0.817284,0.0932734,0.199645,-0.995092,9.28976,2.88231,-0.947679,0.888635,0.111069,0.199491,
14.3117,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.24838,5.10865,3.11952,0.390983,-0.227057,-2.29941,0.199491,3.38911,9.31646,3.67346,0.489207,-0.139056,-2.33494,0.199491,1.29569,6.99819,3.21241,0.0380146,0.431281,-0.849181,0.199491,0.129166,9.20524,6.12642,0.616183,-0.126213,-0.775599,0.199491,1.19496,7.31879,6.00829,-0.934829,0.792319,0.116712,0.199645,-1.00471,9.30793,2.88014,-0.941752,0.720723,0.0885482,0.199491,
14.3218,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.0933,4.99126,3.10457,0.667958,0.00938023,-2.30043,0.199491,3.43345,9.45136,3.69477,0.626823,-0.0430537,-2.32919,0.199491,1.47906,7.0321,3.1225,0.0718488,0.465029,-0.832711,0.199491,0.136428,9.22122,6.2097,0.503369,0.0126665,-0.761885,0.199491,1.31816,7.23813,6.0646,-0.884432,0.833,0.120504,0.199645,-0.963379,9.30855,2.93439,-0.886477,0.874454,0.107677,0.199491,
14.3319,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.79076,4.82907,3.15466,0.50674,-0.158959,-2.25342,0.199491,3.50097,9.61366,3.70182,0.405876,-0.272376,-2.25789,0.199491,1.58656,7.02562,3.03592,0.0954837,0.485166,-0.808308,0.199491,0.167429,9.17482,6.36587,0.640809,-0.0958822,-0.763254,0.199491,1.50172,7.25356,6.02903,-0.833285,0.890707,0.136123,0.199645,-0.890424,9.26382,3.02546,-0.857789,0.761329,0.0873242,0.199491,
14.342,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48468,4.72124,3.15817,0.483731,-0.2158,-2.22745,0.199491,3.65379,9.74735,3.64543,0.803874,0.030983,-2.26311,0.199491,1.7321,7.06727,2.95813,0.124555,0.511929,-0.794366,0.199491,0.184954,9.09928,6.46431,0.547492,0.0121305,-0.733664,0.199491,1.6728,7.04293,6.05154,-0.818953,0.847555,0.129091,0.199645,-0.77452,9.24516,3.03588,-0.788008,0.977035,0.103724,0.199491,
14.3521,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16446,4.56289,3.12749,0.727141,-0.0604872,-2.22975,0.199491,3.72803,9.83541,3.60965,0.693518,-0.0758815,-2.24035,0.199491,1.94712,7.10522,2.83535,0.170184,0.54955,-0.764067,0.199491,0.286776,9.04136,6.53528,0.785728,-0.206996,-0.754161,0.199491,1.91818,6.91569,6.05391,-0.766357,0.900511,0.132839,0.199645,-0.689415,9.16584,3.0216,-0.755231,0.945432,0.103932,0.199491,
14.3622,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.81453,4.46081,3.05977,0.697924,-0.1296,-2.19664,0.199491,3.81968,9.95683,3.55743,0.579578,-0.19399,-2.1834,0.199491,1.99451,7.02145,2.687,0.196879,0.556601,-0.711768,0.199491,0.450083,8.92638,6.54792,0.684625,-0.060585,-0.703447,0.199491,2.13206,6.88092,5.9363,-0.712999,0.980852,0.162515,0.199645,-0.524013,9.08838,3.06552,-0.716825,0.846082,0.093202,0.199491,
14.3723,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.49947,4.42915,3.03388,0.791652,-0.102353,-2.20329,0.199491,3.92099,9.90669,3.48973,0.73478,-0.0977597,-2.17015,0.199491,2.10528,7.03306,2.60268,0.225281,0.574649,-0.689889,0.199491,0.608081,8.71681,6.42387,0.595009,0.0422051,-0.659922,0.199491,2.20023,6.67816,5.83078,-0.748357,0.797395,0.136665,0.199645,-0.406799,9.03728,3.02066,-0.688538,0.875936,0.106434,0.199491,
14.3824,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.32886,4.3828,2.97815,0.629364,-0.267798,-2.17552,0.199491,3.83365,9.73189,3.36022,0.858046,-0.0156396,-2.16138,0.199491,2.14484,7.01175,2.53047,0.241716,0.579507,-0.66473,0.199491,0.760581,8.52396,6.26995,0.85872,-0.267906,-0.693784,0.199491,2.26698,6.60567,5.71051,-0.689425,1.04119,0.161358,0.199645,-0.271586,8.83426,2.99469,-0.661134,0.919169,0.128342,0.199491,
14.3925,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.20334,4.35982,2.85409,0.937807,-0.105059,-2.25661,0.199491,3.79857,9.58749,3.20376,0.580282,-0.198219,-2.11863,0.199491,2.19573,6.98142,2.45293,0.260533,0.585837,-0.639695,0.199491,0.924919,8.34548,6.057,0.608638,0.0564604,-0.662845,0.199491,2.3049,6.61315,5.52241,-0.736898,0.865797,0.115476,0.199645,-0.152807,8.68542,2.86851,-0.586291,1.07432,0.199468,0.199491,
14.4026,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.06864,4.39587,2.66201,0.670005,-0.382875,-2.215,0.199491,3.83005,9.50424,3.05255,0.806281,-0.0654593,-2.12379,0.199491,2.2392,6.97703,2.402,0.270276,0.58769,-0.625155,0.199491,1.10373,8.20809,5.77272,0.813121,-0.213271,-0.638863,0.199491,2.37825,6.61833,5.30967,-0.718007,0.970552,0.130976,0.199645,-0.0612488,8.58775,2.68607,-0.621981,0.852674,0.183582,0.199491,
14.4127,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.869024,4.41426,2.44308,1.15829,0.00777505,-2.29138,0.199491,3.7868,9.26161,3.03391,0.615146,-0.141696,-2.12688,0.199491,2.15645,7.03,2.51495,0.241382,0.576803,-0.660835,0.199491,1.22671,8.13,5.53248,0.69176,-0.0576684,-0.611666,0.199491,2.41859,6.61059,5.05672,-0.722546,0.782492,0.136191,0.199645,0.0894127,8.47643,2.55754,-0.584691,0.93727,0.216532,0.199491,
14.4228,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.793274,4.4404,2.21382,0.703573,-0.366172,-2.1794,0.199491,3.62314,9.09191,2.8746,0.581595,-0.156944,-2.11826,0.199491,2.15556,7.05356,2.52407,0.239773,0.577375,-0.664781,0.199491,1.37263,8.04581,5.31644,0.747696,-0.115019,-0.623932,0.199491,2.45294,6.57066,4.86215,-0.672632,0.906098,0.140113,0.199645,0.150862,8.32566,2.46348,-0.54482,1.00183,0.269913,0.199491,
14.4329,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.783114,4.37558,2.01446,1.09912,-0.0592803,-2.25249,0.199491,3.59644,9.05683,2.68826,0.799466,-0.050906,-2.12286,0.199491,2.29561,7.11484,2.45746,0.2703,0.598767,-0.648385,0.199491,1.46155,7.93955,5.01951,0.845571,-0.253497,-0.620613,0.199491,2.42396,6.5531,4.65391,-0.609529,1.06108,0.186808,0.199645,0.171411,8.27152,2.34118,-0.532777,0.995266,0.288177,0.199491,
14.443,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.823936,4.48451,1.77915,0.428017,-0.489983,-2.02974,0.199491,3.61754,9.01169,2.624,0.744313,-0.10928,-2.10218,0.199491,2.28134,6.98638,2.32413,0.260357,0.577076,-0.58907,0.199491,1.50051,7.86963,4.78258,0.837883,-0.291332,-0.575655,0.199491,2.36955,6.55218,4.44896,-0.561013,1.09072,0.24955,0.199645,0.161241,8.30649,2.27567,-0.533214,0.964351,0.30544,0.199491,
14.4531,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.08101,4.76118,2.33224,0.737023,-0.390405,-2.42098,0.199491,3.33296,8.07535,4.12595,0.341032,-0.131901,-2.43518,0.199491,0.876094,7.46681,3.47808,-0.0987576,0.263946,-0.934848,0.199491,1.14082,8.24396,4.87386,0.638513,-0.196408,-0.642299,0.199491,1.45877,6.90438,5.30195,-0.80029,0.444914,0.228222,0.199645,0.137172,8.40858,2.1052,-0.666537,0.863349,0.329879,0.199491,
14.4632,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15784,5.94771,3.60593,0.847732,-0.371011,-2.73604,0.199491,1.61925,8.66414,4.76265,-0.0130886,-0.29649,-2.39123,0.199491,0.857856,7.10178,3.15181,-0.0910815,0.300808,-0.815751,0.199491,-0.660855,9.16296,6.62968,0.431616,-0.216669,-0.973674,0.199491,0.134735,7.02502,6.18183,-1.03336,0.17169,0.190732,0.199645,-0.518707,8.74677,3.13483,-0.673736,0.885563,0.378537,0.199491,
14.4733,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.74406,6.17972,4.51757,0.798988,-0.599265,-2.70314,0.199491,1.3469,9.82558,4.81722,0.446335,-0.00304244,-2.43969,0.199491,1.12884,7.28188,3.21014,-0.0530838,0.333785,-0.860423,0.199491,-2.2101,10.3951,7.28832,0.568748,-0.230317,-1.12481,0.199491,-0.860375,7.2825,7.60845,-0.895688,0.732649,0.171351,0.199645,-1.65648,9.88111,3.28012,-0.799613,0.682549,0.275277,0.199491,
14.4834,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.56183,5.1995,4.01382,0.932308,-0.00118384,-2.59344,0.199491,2.2183,11.718,5.27898,0.568716,-0.365463,-2.43025,0.199491,1.37714,7.38136,3.19694,-0.0175598,0.371725,-0.872683,0.199491,-2.60197,11.2105,7.90513,0.901358,-0.255075,-0.98083,0.199491,-0.0892774,8.22886,7.8116,-0.636078,0.876334,0.270445,0.199645,-2.28525,10.6916,3.0329,-0.619865,0.433924,0.163495,0.199491,
14.4935,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.19238,5.21017,3.23445,0.77486,-0.151796,-2.47427,0.199491,3.21706,11.5109,5.31392,0.837031,-0.179768,-2.52788,0.199491,1.40767,7.39887,3.18931,-0.0173813,0.371934,-0.872373,0.199491,-1.94056,10.6146,7.25084,0.74931,-0.283764,-0.95149,0.199491,0.0382311,7.55787,7.07748,-0.681618,0.676107,0.23988,0.199645,-1.59503,10.4736,2.89326,-0.665952,0.522493,0.203091,0.199491,
14.5036,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.64312,5.3994,2.55305,0.744165,0.057227,-2.35934,0.199491,2.75416,9.43396,4.24448,0.473661,-0.39672,-2.39132,0.199491,1.4146,7.40404,3.18705,-0.0173468,0.37198,-0.872347,0.199491,-0.836437,9.32264,5.98659,0.448584,-0.217903,-0.913152,0.199491,0.408597,7.38769,6.23893,-0.772278,0.473963,0.323292,0.199645,-0.964915,9.45469,2.98589,-0.687617,0.871733,0.334362,0.199491,
14.5137,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.98278,5.3431,2.06394,0.702788,-0.193353,-2.40226,0.199491,2.5775,8.3431,3.30308,0.503987,-0.055861,-2.43165,0.199491,1.42886,7.41476,3.18343,-0.0173544,0.371976,-0.872457,0.199491,0.861876,8.27557,4.89153,0.519486,-0.150813,-0.905451,0.199491,0.954039,7.00939,4.9794,-0.799815,0.90053,0.171152,0.199645,-0.324251,8.41651,2.41009,-0.807518,0.775988,0.327694,0.199491,
14.5238,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.26637,5.08378,1.8394,0.659053,-0.242502,-2.35362,0.199491,2.75455,7.90459,2.58672,0.242194,-0.13933,-2.32583,0.199491,1.42904,7.43055,3.17767,-0.0172688,0.372074,-0.872446,0.199491,1.45903,7.99473,3.92798,0.720459,-0.309486,-0.71438,0.199491,1.42892,6.67639,4.09994,-0.925272,0.565117,0.0263201,0.199645,0.0311213,8.10578,1.96079,-0.915004,0.62549,0.221899,0.199491,
14.5339,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.40757,5.20888,2.03757,0.765019,-0.174622,-2.34632,0.199491,2.97687,8.06005,2.96164,0.340339,-0.107229,-2.2971,0.199491,1.45033,7.43036,3.17725,-0.0172858,0.372055,-0.872395,0.199491,1.24751,8.1815,4.34672,0.593211,-0.205206,-0.617179,0.199491,1.42834,6.90951,4.21131,-0.89824,0.661648,0.0836679,0.199645,0.0739408,8.49373,2.06029,-0.876212,0.677565,0.200283,0.199491,
14.544,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.95818,5.28558,2.02142,0.452364,-0.438728,-2.26702,0.199491,3.39711,8.70684,3.40171,0.276881,-0.208298,-2.29918,0.199491,1.47127,7.44582,3.17124,-0.0173245,0.372013,-0.872378,0.199491,0.797189,8.73076,5.38666,0.610329,-0.231464,-0.752544,0.199491,1.61424,6.90144,4.97199,-0.933368,0.414825,0.128121,0.199645,-0.135985,8.88195,2.21902,-0.789951,0.846648,0.303286,0.199491,
