time,0_rod(payload_bars compound_0kl1Sd).X,0_rod(payload_bars compound_0kl1Sd).Y,0_rod(payload_bars compound_0kl1Sd).Z,0_rod(payload_bars compound_0kl1Sd).Euler1,0_rod(payload_bars compound_0kl1Sd).Euler2,0_rod(payload_bars compound_0kl1Sd).Euler3,0_rod(payload_bars compound_0kl1Sd).mass,1_rod(payload_bars compound_0kl1Sd).X,1_rod(payload_bars compound_0kl1Sd).Y,1_rod(payload_bars compound_0kl1Sd).Z,1_rod(payload_bars compound_0kl1Sd).Euler1,1_rod(payload_bars compound_0kl1Sd).Euler2,1_rod(payload_bars compound_0kl1Sd).Euler3,1_rod(payload_bars compound_0kl1Sd).mass,2_rod(payload_bars compound_0kl1Sd).X,2_rod(payload_bars compound_0kl1Sd).Y,2_rod(payload_bars compound_0kl1Sd).Z,2_rod(payload_bars compound_0kl1Sd).Euler1,2_rod(payload_bars compound_0kl1Sd).Euler2,2_rod(payload_bars compound_0kl1Sd).Euler3,2_rod(payload_bars compound_0kl1Sd).mass,3_rod(payload_bars compound_0kl1Sd).X,3_rod(payload_bars compound_0kl1Sd).Y,3_rod(payload_bars compound_0kl1Sd).Z,3_rod(payload_bars compound_0kl1Sd).Euler1,3_rod(payload_bars compound_0kl1Sd).Euler2,3_rod(payload_bars compound_0kl1Sd).Euler3,3_rod(payload_bars compound_0kl1Sd).mass,4_rod(payload_bars compound_0kl1Sd).X,4_rod(payload_bars compound_0kl1Sd).Y,4_rod(payload_bars compound_0kl1Sd).Z,4_rod(payload_bars compound_0kl1Sd).Euler1,4_rod(payload_bars compound_0kl1Sd).Euler2,4_rod(payload_bars compound_0kl1Sd).Euler3,4_rod(payload_bars compound_0kl1Sd).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
5.6762,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.42798,3.9482,26.1729,1.09372,0.965881,2.29975,0.199491,-1.01129,6.77911,20.1284,0.984219,0.970926,2.22003,0.199491,-1.59738,6.16068,22.7858,0.961107,0.998791,-2.47829,0.199491,-4.44485,5.8389,21.0815,0.94128,0.987761,-2.57781,0.199491,-3.91876,7.18784,22.2614,1.13115,-0.547557,-1.70504,0.199645,-2.53238,3.64445,21.9108,1.19777,-0.531633,-1.72314,0.199491,
5.6863,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.44857,3.95167,26.1657,1.10714,0.965509,2.3031,0.199491,-1.02509,6.78761,20.1214,0.964896,0.97892,2.20021,0.199491,-1.60941,6.16027,22.7964,0.943925,0.980741,-2.49546,0.199491,-4.47865,5.82465,21.0761,0.971467,1.00809,-2.55902,0.199491,-3.95259,7.18678,22.2666,1.18245,-0.544543,-1.73023,0.199645,-2.53433,3.64509,21.9077,1.17738,-0.533972,-1.71202,0.199491,
5.6964,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.46809,3.95891,26.1585,1.17203,0.936644,2.34829,0.199491,-1.03876,6.7967,20.1154,0.975978,0.974769,2.20552,0.199491,-1.6201,6.1598,22.8099,0.934649,0.967972,-2.506,0.199491,-4.51146,5.80988,21.0729,0.9776,1.00807,-2.56049,0.199491,-3.98598,7.18526,22.2733,1.17966,-0.548332,-1.72709,0.199645,-2.53735,3.64555,21.9063,1.18077,-0.533352,-1.71318,0.199491,
5.7065,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.4863,3.96934,26.1517,1.22508,0.911404,2.38338,0.199491,-1.0523,6.80539,20.112,1.00239,0.963826,2.2233,0.199491,-1.63104,6.16073,22.8244,0.961284,0.982073,-2.48672,0.199491,-4.54382,5.79474,21.0705,0.970353,0.99689,-2.57332,0.199491,-4.0189,7.18432,22.2832,1.15308,-0.554724,-1.71157,0.199645,-2.53985,3.64634,21.9058,1.1803,-0.533314,-1.7124,0.199491,
5.7166,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.50299,3.9829,26.145,1.2234,0.920012,2.37527,0.199491,-1.06584,6.8142,20.1102,0.997449,0.965764,2.21528,0.199491,-1.64285,6.16196,22.839,0.984474,0.992722,-2.4701,0.199491,-4.57654,5.77913,21.068,0.976137,0.996189,-2.57505,0.199491,-4.05007,7.18345,22.295,1.20092,-0.551401,-1.73502,0.199645,-2.54202,3.64808,21.906,1.17367,-0.534216,-1.70841,0.199491,
5.7267,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.51949,3.99833,26.1373,1.1785,0.953142,2.3327,0.199491,-1.07931,6.8229,20.1082,0.99288,0.967448,2.20774,0.199491,-1.65507,6.16294,22.8538,0.97055,0.977142,-2.48413,0.199491,-4.60858,5.76323,21.066,0.983274,0.996471,-2.57553,0.199491,-4.0805,7.18289,22.3078,1.21369,-0.552522,-1.73991,0.199645,-2.54458,3.64992,21.9062,1.17157,-0.534576,-1.70671,0.199491,
5.7368,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.53779,4.00814,26.1304,1.10134,0.996618,2.26261,0.199491,-1.0928,6.82996,20.1057,1.01451,0.958512,2.22209,0.199491,-1.66576,6.16241,22.8682,0.955707,0.960088,-2.49833,0.199491,-4.63976,5.74737,21.0645,0.986336,0.993345,-2.57931,0.199491,-4.11223,7.18097,22.3198,1.17803,-0.560298,-1.71933,0.199645,-2.54808,3.65144,21.9058,1.1777,-0.533855,-1.70916,0.199491,
5.7469,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.55662,4.00918,26.1262,1.07564,1.01159,2.2347,0.199491,-1.10677,6.83586,20.1022,1.0219,0.955589,2.22502,0.199491,-1.6766,6.15917,22.8824,0.980076,0.972276,-2.48026,0.199491,-4.67003,5.73163,21.0635,0.989173,0.989987,-2.58304,0.199491,-4.14367,7.17674,22.33,1.21004,-0.559267,-1.73443,0.199645,-2.55239,3.65181,21.9046,1.20029,-0.530862,-1.72014,0.199491,
5.757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.57291,4.00711,26.1219,1.18376,0.96505,2.31909,0.199491,-1.12118,6.84219,20.1001,1.00534,0.96278,2.20821,0.199491,-1.68884,6.15661,22.8951,1.00981,0.987477,-2.45785,0.199491,-4.69931,5.71624,21.0622,0.995861,0.99016,-2.58331,0.199491,-4.17374,7.17236,22.34,1.23417,-0.558872,-1.74541,0.199645,-2.55632,3.65292,21.904,1.21297,-0.529144,-1.72595,0.199491,
5.7671,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.58605,4.00747,26.1164,1.30996,0.893319,2.41489,0.199491,-1.13647,6.84949,20.1002,1.02119,0.955995,2.2177,0.199491,-1.70274,6.15723,22.9065,0.991409,0.969381,-2.47557,0.199491,-4.72655,5.7015,21.0612,1.00177,0.989903,-2.58387,0.199491,-4.20188,7.16883,22.3498,1.20052,-0.56625,-1.72552,0.199645,-2.55993,3.65542,21.9043,1.209,-0.529827,-1.72302,0.199491,
5.7772,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.59884,4.01147,26.1117,1.32546,0.887879,2.4222,0.199491,-1.15307,6.85788,20.1005,1.04105,0.947781,2.23034,0.199491,-1.71711,6.15846,22.9159,0.978566,0.954745,-2.48895,0.199491,-4.75097,5.68773,21.0614,1.01213,0.993639,-2.58004,0.199491,-4.22826,7.16427,22.3582,1.23661,-0.563488,-1.74263,0.199645,-2.56398,3.65798,21.9045,1.19836,-0.531267,-1.71654,0.199491,
5.7873,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.61306,4.01739,26.1101,1.2264,0.955119,2.33883,0.199491,-1.17068,6.86426,20.0996,1.02654,0.955546,2.2152,0.199491,-1.73141,6.16014,22.923,1.00908,0.972691,-2.46664,0.199491,-4.77281,5.67524,21.0616,1.01262,0.989444,-2.58409,0.199491,-4.25429,7.15901,22.3651,1.24603,-0.563513,-1.74568,0.199645,-2.56955,3.66,21.9039,1.19419,-0.531633,-1.71319,0.199491,
5.7974,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.62636,4.02349,26.108,1.11731,1.01085,2.24413,0.199491,-1.18865,6.86863,20.097,1.03985,0.951525,2.22286,0.199491,-1.74581,6.1631,22.9272,1.02697,0.982009,-2.4544,0.199491,-4.79343,5.66374,21.0604,0.999726,0.97399,-2.59932,0.199491,-4.27962,7.15454,22.369,1.21243,-0.56885,-1.72581,0.199645,-2.57674,3.66141,21.9027,1.20874,-0.529514,-1.71937,0.199491,
5.8075,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.63633,4.02728,26.1038,1.15811,0.994571,2.27533,0.199491,-1.20704,6.87365,20.092,1.05592,0.946093,2.2327,0.199491,-1.76149,6.16683,22.928,1.00135,0.961686,-2.47833,0.199491,-4.81339,5.65322,21.057,1.00244,0.973254,-2.60136,0.199491,-4.30273,7.15103,22.3694,1.25433,-0.563212,-1.74634,0.199645,-2.58469,3.66284,21.9012,1.23112,-0.526253,-1.72941,0.199491,
5.8176,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.64327,4.0259,26.1009,1.2716,0.936662,2.36585,0.199491,-1.22619,6.87856,20.0859,1.03315,0.957954,2.21087,0.199491,-1.77869,6.17227,22.9251,1.00235,0.960694,-2.48041,0.199491,-4.83175,5.64396,21.0523,1.01084,0.978576,-2.59839,0.199491,-4.32414,7.14803,22.3664,1.25081,-0.563588,-1.7425,0.199645,-2.59265,3.66469,21.8996,1.23746,-0.52507,-1.73106,0.199491,
5.8277,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.64956,4.02218,26.1014,1.31402,0.912148,2.39703,0.199491,-1.24703,6.88347,20.0799,1.04547,0.955216,2.21755,0.199491,-1.79623,6.1787,22.9193,1.03438,0.982382,-2.45743,0.199491,-4.84674,5.63629,21.0485,1.00939,0.975355,-2.60298,0.199491,-4.34412,7.14355,22.3596,1.23256,-0.565542,-1.73056,0.199645,-2.60106,3.66625,21.8977,1.22961,-0.525638,-1.72531,0.199491,
5.8378,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65606,4.02217,26.1035,1.28117,0.934549,2.36855,0.199491,-1.26984,6.88896,20.074,1.0638,0.950663,2.22893,0.199491,-1.81447,6.18649,22.9109,1.02736,0.977379,-2.46751,0.199491,-4.85761,5.63064,21.0458,1.00417,0.96907,-2.60985,0.199491,-4.36279,7.13766,22.3505,1.27324,-0.5582,-1.75007,0.199645,-2.61027,3.66746,21.8952,1.21711,-0.526578,-1.71705,0.199491,
5.8479,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66139,4.02667,26.1047,1.22439,0.967483,2.32067,0.199491,-1.29359,6.89398,20.0683,1.04566,0.962335,2.21041,0.199491,-1.83482,6.1974,22.8995,1.00523,0.962019,-2.49002,0.199491,-4.86629,5.62646,21.0423,0.994205,0.958769,-2.62028,0.199491,-4.37985,7.13307,22.3395,1.24515,-0.56001,-1.73313,0.199645,-2.6207,3.66943,21.8928,1.21587,-0.526144,-1.71431,0.199491,
5.858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66521,4.03129,26.1045,1.19314,0.983181,2.29395,0.199491,-1.31795,6.89813,20.0614,1.05879,0.96011,2.21757,0.199491,-1.85712,6.20941,22.8845,1.0262,0.978776,-2.47674,0.199491,-4.87473,5.62326,21.0365,0.994784,0.959557,-2.62199,0.199491,-4.39528,7.12995,22.326,1.24231,-0.557616,-1.72975,0.199645,-2.63245,3.67173,21.8901,1.22948,-0.523905,-1.71898,0.199491,
5.8681,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.668,4.03118,26.105,1.20124,0.978329,2.30038,0.199491,-1.3428,6.90065,20.0524,1.07267,0.957507,2.22547,0.199491,-1.88022,6.22031,22.8667,1.04489,0.993953,-2.46518,0.199491,-4.88304,5.62075,21.0288,0.998603,0.964243,-2.62106,0.199491,-4.40985,7.12625,22.3094,1.28144,-0.548888,-1.74849,0.199645,-2.64516,3.6732,21.8864,1.25708,-0.519553,-1.73066,0.199491,
5.8782,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66991,4.02702,26.1068,1.23959,0.957443,2.33173,0.199491,-1.36835,6.90206,20.0421,1.04933,0.971553,2.20289,0.199491,-1.90343,6.23093,22.847,1.02227,0.980725,-2.48821,0.199491,-4.88968,5.61905,21.0215,0.992398,0.95937,-2.62819,0.199491,-4.42438,7.12154,22.2903,1.25408,-0.549485,-1.73227,0.199645,-2.65853,3.67403,21.8822,1.28107,-0.515275,-1.74027,0.199491,
5.8883,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.67052,4.02353,26.1084,1.28235,0.932314,2.3661,0.199491,-1.39535,6.90439,20.0317,1.05061,0.975834,2.20048,0.199491,-1.92644,6.24244,22.826,1.00886,0.97345,-2.50381,0.199491,-4.89398,5.61835,21.0153,0.986863,0.955138,-2.63419,0.199491,-4.43844,7.11606,22.2701,1.24984,-0.546337,-1.72794,0.199645,-2.6722,3.67499,21.8779,1.28382,-0.513936,-1.73896,0.199491,
5.8984,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66944,4.02261,26.1101,1.28917,0.928197,2.37132,0.199491,-1.42374,6.9074,20.0224,1.07476,0.970902,2.21688,0.199491,-1.95033,6.25449,22.8034,1.03354,0.994285,-2.4881,0.199491,-4.89692,5.61823,21.01,0.983396,0.952953,-2.63812,0.199491,-4.4513,7.1098,22.2496,1.28287,-0.537631,-1.74258,0.199645,-2.68549,3.67632,21.874,1.26251,-0.515949,-1.72545,0.199491,
5.9085,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.6677,4.02392,26.1123,1.25901,0.946422,2.34696,0.199491,-1.45305,6.90943,20.0143,1.06609,0.979661,2.20611,0.199491,-1.97581,6.26698,22.7797,1.04802,1.00737,-2.48072,0.199491,-4.8992,5.61841,21.0049,0.977731,0.948512,-2.64373,0.199491,-4.46354,7.10334,22.2296,1.25911,-0.536625,-1.72803,0.199645,-2.69901,3.67794,21.8702,1.23362,-0.518564,-1.70801,0.199491,
5.9186,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66641,4.02659,26.1129,1.221,0.967003,2.31627,0.199491,-1.48277,6.91049,20.006,1.0562,0.988787,2.19439,0.199491,-2.00216,6.2791,22.7557,1.02653,0.995203,-2.50337,0.199491,-4.90131,5.61877,20.9995,0.973021,0.945096,-2.64852,0.199491,-4.47609,7.09686,22.2099,1.24805,-0.53347,-1.72016,0.199645,-2.71409,3.67956,21.8659,1.22956,-0.517973,-1.70296,0.199491,
5.9287,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66583,4.02825,26.1118,1.19761,0.977861,2.29784,0.199491,-1.51273,6.91027,19.997,1.07666,0.985603,2.2082,0.199491,-2.02895,6.28975,22.7313,1.01214,0.987458,-2.51966,0.199491,-4.90411,5.61893,20.9936,0.972443,0.946127,-2.65006,0.199491,-4.48925,7.09002,22.19,1.28023,-0.524504,-1.73423,0.199645,-2.73058,3.68079,21.861,1.25406,-0.514002,-1.7122,0.199491,
5.9388,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66526,4.02691,26.1107,1.19597,0.977547,2.29755,0.199491,-1.54281,6.90849,19.9878,1.08208,0.988168,2.20963,0.199491,-2.05645,6.29917,22.7065,1.031,1.00441,-2.50777,0.199491,-4.90808,5.61856,20.9869,0.978116,0.953714,-2.64669,0.199491,-4.50272,7.0826,22.1706,1.27163,-0.521234,-1.72774,0.199645,-2.74743,3.68192,21.855,1.28814,-0.508602,-1.72606,0.199491,
5.9489,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66358,4.02398,26.1089,1.21985,0.964625,2.31824,0.199491,-1.57329,6.90688,19.9786,1.06098,1.00114,2.18887,0.199491,-2.08438,6.30778,22.6818,1.05299,1.02243,-2.49294,0.199491,-4.91273,5.61765,20.9805,0.992676,0.969897,-2.63596,0.199491,-4.51632,7.07482,22.1519,1.24612,-0.520303,-1.71268,0.199645,-2.76423,3.68339,21.8491,1.31046,-0.504597,-1.73387,0.199491,
5.959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66089,4.02178,26.1064,1.25481,0.945245,2.34756,0.199491,-1.60438,6.90625,19.9697,1.06151,1.00582,2.18616,0.199491,-2.11201,6.31608,22.6579,1.04038,1.01546,-2.50762,0.199491,-4.91751,5.61625,20.9753,1.01063,0.988102,-2.62216,0.199491,-4.53035,7.06648,22.1342,1.27277,-0.512748,-1.72315,0.199645,-2.78047,3.68495,21.843,1.3103,-0.5037,-1.7305,0.199491,
5.9691,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65771,4.02112,26.1042,1.27078,0.936385,2.36099,0.199491,-1.63602,6.90598,19.9611,1.08871,1.00068,2.20592,0.199491,-2.13863,6.32394,22.6351,1.01861,1.0007,-2.53014,0.199491,-4.92264,5.61425,20.9712,1.02733,1.00371,-2.60928,0.199491,-4.54524,7.05737,22.1182,1.27979,-0.507665,-1.72361,0.199645,-2.79626,3.68614,21.837,1.29249,-0.50501,-1.71842,0.199491,
5.9792,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65472,4.02244,26.1027,1.25766,0.945061,2.35072,0.199491,-1.66766,6.90513,19.9524,1.09143,1.00543,2.20504,0.199491,-2.16465,6.3316,22.6139,1.03008,1.01063,-2.52445,0.199491,-4.92866,5.61137,20.9681,1.02954,1.00549,-2.60892,0.199491,-4.56122,7.04835,22.1039,1.24933,-0.50728,-1.70574,0.199645,-2.81217,3.68691,21.832,1.26706,-0.506831,-1.70254,0.199491,
5.9893,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65265,4.02492,26.1014,1.22162,0.965813,2.32164,0.199491,-1.69887,6.90347,19.9438,1.07412,1.01782,2.1871,0.199491,-2.19025,6.33916,22.5941,1.06032,1.03347,-2.50243,0.199491,-4.93647,5.6074,20.9651,1.02495,1.00081,-2.61475,0.199491,-4.5785,7.03962,22.0915,1.26673,-0.500901,-1.71118,0.199645,-2.82818,3.68747,21.8273,1.24382,-0.50797,-1.68778,0.199491,
5.9994,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65166,4.02659,26.1001,1.18081,0.986599,2.28828,0.199491,-1.72968,6.90218,19.9348,1.08976,1.01723,2.19708,0.199491,-2.21588,6.34596,22.5761,1.05885,1.03322,-2.50737,0.199491,-4.94666,5.60211,20.9615,1.0294,1.00392,-2.61336,0.199491,-4.59666,7.03127,22.0803,1.2851,-0.494744,-1.71684,0.199645,-2.84424,3.68789,21.8221,1.24329,-0.506703,-1.68438,0.199491,
6.0095,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65153,4.02643,26.0982,1.175,0.988935,2.28391,0.199491,-1.76003,6.90234,19.9256,1.10913,1.01452,2.21008,0.199491,-2.2418,6.35248,22.5602,1.03589,1.01663,-2.53065,0.199491,-4.95929,5.59541,20.9574,1.05157,1.02199,-2.59721,0.199491,-4.61566,7.02373,22.0706,1.25557,-0.495117,-1.6996,0.199645,-2.86006,3.68867,21.816,1.26541,-0.503355,-1.69222,0.199491,
6.0196,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65182,4.02499,26.0966,1.21468,0.968492,2.31709,0.199491,-1.78982,6.90376,19.9164,1.09381,1.02464,2.19334,0.199491,-2.26768,6.35949,22.5464,1.04417,1.02209,-2.52727,0.199491,-4.97436,5.58722,20.9531,1.08509,1.04735,-2.57148,0.199491,-4.63567,7.01709,22.0625,1.26876,-0.490874,-1.70251,0.199645,-2.87528,3.68994,21.81,1.2897,-0.499833,-1.70116,0.199491,
6.0297,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65255,4.02341,26.0966,1.25749,0.944378,2.35189,0.199491,-1.81916,6.90599,19.9072,1.09388,1.0288,2.18942,0.199491,-2.29254,6.36677,22.5352,1.07445,1.04265,-2.5051,0.199491,-4.99166,5.57743,20.9494,1.10768,1.06219,-2.55554,0.199491,-4.65696,7.01085,22.0561,1.29094,-0.485811,-1.70939,0.199645,-2.88963,3.69088,21.805,1.30224,-0.497538,-1.70447,0.199491,
6.0398,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65439,4.02311,26.099,1.26606,0.939178,2.35812,0.199491,-1.84825,6.909,19.898,1.1198,1.02374,2.20733,0.199491,-2.31575,6.37407,22.5272,1.07379,1.04111,-2.50984,0.199491,-5.01057,5.56616,20.9469,1.10951,1.0611,-2.5582,0.199491,-4.68003,7.00461,22.0519,1.26348,-0.486636,-1.69292,0.199645,-2.90297,3.69098,21.8011,1.29886,-0.496925,-1.70019,0.199491,
6.0499,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.65748,4.02489,26.1029,1.23698,0.955803,2.33334,0.199491,-1.87698,6.91332,19.8888,1.1204,1.02854,2.20331,0.199491,-2.33759,6.38207,22.522,1.05389,1.02513,-2.53133,0.199491,-5.03089,5.55339,20.9454,1.10576,1.05523,-2.56611,0.199491,-4.70485,6.99851,22.0498,1.27907,-0.482762,-1.69637,0.199645,-2.91541,3.69089,21.7975,1.28384,-0.49751,-1.69038,0.199491,
6.06,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66134,4.0278,26.1066,1.19831,0.976039,2.30004,0.199491,-1.90531,6.91924,19.879,1.11793,1.03416,2.19638,0.199491,-2.3589,6.39071,22.5193,1.06763,1.03275,-2.52398,0.199491,-5.05349,5.53881,20.944,1.10673,1.05219,-2.57037,0.199491,-4.7308,6.99325,22.0493,1.30271,-0.478464,-1.70321,0.199645,-2.92723,3.6911,21.7942,1.26929,-0.498008,-1.6809,0.199491,
6.0701,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.66618,4.02973,26.1104,1.19018,0.979783,2.2916,0.199491,-1.93312,6.92566,19.8691,1.14013,1.02989,2.21047,0.199491,-2.38029,6.39931,22.5185,1.10002,1.05253,-2.50036,0.199491,-5.07911,5.52237,20.9419,1.11336,1.05311,-2.57034,0.199491,-4.75802,6.98902,22.0504,1.27793,-0.480036,-1.68775,0.199645,-2.93857,3.6914,21.7912,1.26449,-0.497594,-1.67635,0.199491,
6.0802,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.67255,4.02964,26.1147,1.22239,0.962828,2.3163,0.199491,-1.9604,6.93184,19.8594,1.14713,1.0309,2.21134,0.199491,-2.40192,6.40733,22.5198,1.09774,1.04816,-2.50669,0.199491,-5.10716,5.5042,20.9395,1.11741,1.05175,-2.57314,0.199491,-4.78689,6.98486,22.0528,1.28974,-0.477953,-1.68928,0.199645,-2.94978,3.69162,21.7881,1.27633,-0.495716,-1.68002,0.199491,
